line,price,from,to,trans,min,train+walk_min
ＪＲ中央線,10.1,神田,大塚,0,19,27
ＪＲ中央線,9.2,御茶ノ水,大塚,1,22,30
ＪＲ中央線,9.2,水道橋,大塚,1,14,22
ＪＲ中央線,9.6,飯田橋,大塚,1,20,28
ＪＲ中央線,9.7,市ケ谷,大塚,1,22,30
ＪＲ中央線,10.0,四ツ谷,大塚,1,20,28
ＪＲ中央線,8.8,信濃町,大塚,1,18,26
ＪＲ中央線,9.7,千駄ケ谷,大塚,1,16,24
ＪＲ中央線,10.1,代々木,大塚,0,13,21
ＪＲ中央線,8.2,新宿,大塚,0,11,19
ＪＲ中央線,7.7,大久保,大塚,1,16,24
ＪＲ中央線,7.5,東中野,大塚,1,22,30
ＪＲ中央線,7.2,中野,大塚,1,20,28
ＪＲ中央線,7.0,高円寺,大塚,1,24,32
ＪＲ中央線,6.7,阿佐ケ谷,大塚,1,26,34
ＪＲ中央線,6.6,荻窪,大塚,1,25,33
ＪＲ中央線,6.6,西荻窪,大塚,1,31,39
ＪＲ中央線,6.5,吉祥寺,大塚,1,29,37
ＪＲ中央線,6.5,三鷹,大塚,1,32,40
ＪＲ中央線,6.2,武蔵境,大塚,1,35,43
ＪＲ中央線,5.8,東小金井,大塚,1,37,45
ＪＲ中央線,5.3,武蔵小金井,大塚,1,39,47
ＪＲ中央線,5.2,国分寺,大塚,1,42,50
ＪＲ中央線,5.0,西国分寺,大塚,1,47,55
ＪＲ中央線,4.8,国立,大塚,1,49,57
ＪＲ中央線,5.0,立川,大塚,1,45,53
ＪＲ中央線,3.9,日野,大塚,1,46,54
ＪＲ中央線,4.1,豊田,大塚,1,48,56
ＪＲ中央線,3.8,八王子,大塚,1,53,61
ＪＲ中央線,3.5,西八王子,大塚,1,56,64
ＪＲ中央線,3.7,高尾,大塚,1,60,68
ＪＲ中央線,1.8,相模湖,大塚,1,70,78
ＪＲ中央線,3.7,藤野,大塚,1,74,82
ＪＲ青梅線,5.0,立川,大塚,1,45,53
ＪＲ青梅線,4.9,西立川,大塚,1,49,57
ＪＲ青梅線,5.2,東中神,大塚,1,51,59
ＪＲ青梅線,5.5,中神,大塚,1,52,60
ＪＲ青梅線,5.2,昭島,大塚,1,55,63
ＪＲ青梅線,4.5,拝島,大塚,1,58,66
ＪＲ青梅線,3.5,牛浜,大塚,1,64,72
ＪＲ青梅線,3.5,福生,大塚,1,66,74
ＪＲ青梅線,4.9,羽村,大塚,1,69,77
ＪＲ青梅線,4.6,小作,大塚,1,72,80
ＪＲ青梅線,3.2,河辺,大塚,1,75,83
ＪＲ青梅線,3.0,東青梅,大塚,1,78,86
ＪＲ青梅線,2.6,青梅,大塚,1,80,88
ＪＲ青梅線,2.7,宮ノ平,大塚,2,93,101
ＪＲ青梅線,2.9,日向和田,大塚,2,98,106
ＪＲ青梅線,4.0,石神前,大塚,2,100,108
ＪＲ青梅線,4.0,二俣尾,大塚,2,103,111
ＪＲ青梅線,4.0,軍畑,大塚,2,105,113
ＪＲ青梅線,4.0,沢井,大塚,2,107,115
ＪＲ青梅線,4.0,御嶽,大塚,2,110,118
ＪＲ青梅線,4.0,川井,大塚,2,115,123
ＪＲ青梅線,4.0,古里,大塚,2,118,126
ＪＲ青梅線,4.0,鳩ノ巣,大塚,2,122,130
ＪＲ青梅線,4.0,奥多摩,大塚,2,128,136
ＪＲ五日市線,4.5,拝島,大塚,1,58,66
ＪＲ五日市線,3.6,熊川,大塚,2,66,74
ＪＲ五日市線,4.6,東秋留,大塚,2,69,77
