line,price,from,to,trans,min,train+walk_min
JR京葉線,5.3,蘇我,桜田門,2,58,74
JR信越本線（群馬県）,3.9,高崎,桜田門,2,97,113
JR八高線,3.8,八王子,桜田門,2,69,85
JR八高線,3.2,北八王子,桜田門,2,69,85
JR八高線,3.2,小宮,桜田門,2,81,97
JR八高線,4.5,拝島,桜田門,2,55,71
JR八高線,3.5,東福生,桜田門,2,61,77
JR八高線,3.8,箱根ケ崎,桜田門,2,65,81
JR八高線,2.9,金子,桜田門,2,74,90
JR八高線,3.7,東飯能,桜田門,2,80,96
JR八高線,5.0,高麗川,桜田門,2,89,105
JR八高線,3.2,毛呂,桜田門,2,101,117
JR八高線,3.8,越生,桜田門,2,118,134
JR八高線,3.8,明覚,桜田門,2,111,127
JR八高線,3.8,小川町,桜田門,1,20,36
JR八高線,3.3,竹沢,桜田門,2,110,126
JR八高線,4.0,折原,桜田門,2,156,172
JR八高線,4.5,寄居,桜田門,2,120,136
JR八高線,4.0,用土,桜田門,2,146,162
JR八高線,2.8,松久,桜田門,2,143,159
JR八高線,3.6,児玉,桜田門,2,135,151
JR八高線,3.4,丹荘,桜田門,2,130,146
JR八高線,2.0,群馬藤岡,桜田門,2,125,141
JR八高線,3.3,北藤岡,桜田門,2,120,136
JR八高線,4.3,倉賀野,桜田門,2,121,137
JR八高線,4.5,高崎,桜田門,2,97,113
JR内房線,6.0,千葉,桜田門,2,73,89
JR内房線,6.1,本千葉,桜田門,2,73,89
JR内房線,5.3,蘇我,桜田門,2,58,74
JR内房線,3.8,浜野,桜田門,2,63,79
JR内房線,4.3,八幡宿,桜田門,2,66,82
JR内房線,4.8,五井,桜田門,2,70,86
JR内房線,5.6,姉ケ崎,桜田門,2,75,91
JR内房線,5.4,長浦,桜田門,2,171,187
JR内房線,5.5,袖ケ浦,桜田門,2,83,99
JR内房線,5.0,木更津,桜田門,2,90,106
JR内房線,4.4,君津,桜田門,2,101,117
JR内房線,4.7,青堀,桜田門,2,105,121
JR内房線,4.2,大貫,桜田門,2,110,126
JR内房線,4.0,佐貫町,桜田門,2,114,130
JR内房線,4.0,上総湊,桜田門,2,119,135
JR内房線,4.0,竹岡,桜田門,2,145,161
JR内房線,4.0,浜金谷,桜田門,2,150,166
JR内房線,4.0,保田,桜田門,2,154,170
JR内房線,4.0,安房勝山,桜田門,2,159,175
JR内房線,4.0,岩井,桜田門,2,162,178
JR内房線,4.0,富浦,桜田門,2,162,178
JR内房線,5.5,那古船形,桜田門,2,166,182
JR内房線,5.0,館山,桜田門,2,157,173
JR内房線,4.0,九重,桜田門,2,172,188
JR内房線,4.2,千倉,桜田門,2,182,198
JR内房線,4.0,江見,桜田門,2,579,595
JR内房線,4.0,太海,桜田門,2,574,590
JR内房線,9.4,安房鴨川,桜田門,2,167,183
JR南武線,5.0,立川,桜田門,2,41,57
JR南武線,5.2,西国立,桜田門,2,54,70
JR南武線,5.3,矢川,桜田門,2,56,72
JR南武線,5.0,谷保,桜田門,2,58,74
JR南武線,4.1,西府,桜田門,2,56,72
JR南武線,5.0,分倍河原,桜田門,2,45,61
JR南武線,5.2,府中本町,桜田門,2,51,67
JR南武線,4.0,南多摩,桜田門,2,48,64
JR南武線,4.1,稲城長沼,桜田門,2,45,61
JR南武線,4.1,矢野口,桜田門,2,43,59
JR南武線,4.9,稲田堤,桜田門,2,42,58
JR南武線,4.8,中野島,桜田門,2,39,55
JR南武線,5.7,登戸,桜田門,2,31,47
JR南武線,5.3,宿河原,桜田門,2,37,53
JR南武線,5.5,久地,桜田門,2,35,51
JR南武線,6.3,津田山,桜田門,2,33,49
JR南武線,6.9,武蔵溝ノ口,桜田門,2,30,46
JR南武線,6.0,武蔵新城,桜田門,1,28,44
JR南武線,6.2,武蔵中原,桜田門,1,25,41
JR南武線,6.3,武蔵小杉,桜田門,1,17,33
JR南武線,6.5,向河原,桜田門,1,28,44
JR南武線,5.7,平間,桜田門,2,30,46
JR南武線,6.0,鹿島田,桜田門,2,31,47
JR南武線,6.2,矢向,桜田門,2,34,50
JR南武線,6.8,尻手,桜田門,2,36,52
JR南武線,6.5,川崎,桜田門,2,33,49
JR埼京線,4.7,川越,桜田門,2,77,93
JR埼京線,3.2,南古谷,桜田門,2,71,87
JR埼京線,5.0,指扇,桜田門,2,66,82
JR埼京線,4.2,日進,桜田門,2,169,185
JR埼京線,6.5,大宮,桜田門,2,54,70
JR埼京線,6.3,北与野,桜田門,2,52,68
JR埼京線,5.1,与野本町,桜田門,2,50,66
JR埼京線,5.0,南与野,桜田門,2,48,64
