line,price,from,to,trans,min
ＪＲ中央線,17.4,東中野,渋谷,1,12
ＪＲ中央線,17.2,中野,渋谷,0,45
ＪＲ中央線,16.9,高円寺,渋谷,1,18
ＪＲ中央線,16.5,阿佐ケ谷,渋谷,0,54
ＪＲ中央線,15.5,荻窪,渋谷,1,20
ＪＲ中央線,15.1,西荻窪,渋谷,1,25
ＪＲ中央線,14.0,吉祥寺,渋谷,0,19
ＪＲ中央線,14.2,三鷹,渋谷,1,25
ＪＲ中央線,13.5,武蔵境,渋谷,1,32
ＪＲ中央線,12.8,東小金井,渋谷,1,34
ＪＲ中央線,11.9,武蔵小金井,渋谷,1,36
ＪＲ中央線,11.6,国分寺,渋谷,1,36
ＪＲ中央線,11.8,西国分寺,渋谷,1,42
ＪＲ中央線,10.7,国立,渋谷,1,44
ＪＲ中央線,10.0,立川,渋谷,1,36
ＪＲ中央線,8.8,日野,渋谷,1,52
ＪＲ中央線,9.5,豊田,渋谷,1,55
ＪＲ中央線,8.5,八王子,渋谷,1,46
ＪＲ青梅線,10.0,立川,渋谷,1,36
ＪＲ青梅線,8.4,西立川,渋谷,1,40
ＪＲ青梅線,8.6,東中神,渋谷,1,42
ＪＲ青梅線,8.3,中神,渋谷,1,43
ＪＲ青梅線,7.8,昭島,渋谷,1,46
ＪＲ青梅線,7.2,拝島,渋谷,1,49
ＪＲ青梅線,6.9,牛浜,渋谷,1,55
ＪＲ青梅線,6.7,福生,渋谷,1,57
ＪＲ五日市線,7.2,拝島,渋谷,1,49
ＪＲ五日市線,6.9,熊川,渋谷,2,59
ＪＲ武蔵野線,11.9,府中本町,渋谷,1,46
ＪＲ武蔵野線,11.8,西国分寺,渋谷,1,42
ＪＲ武蔵野線,8.5,新小平,渋谷,1,57
ＪＲ武蔵野線,8.0,新秋津,渋谷,0,47
ＪＲ武蔵野線,7.7,東所沢,渋谷,1,48
ＪＲ武蔵野線,8.2,新座,渋谷,1,44
ＪＲ武蔵野線,9.2,北朝霞,渋谷,0,37
ＪＲ武蔵野線,8.3,西浦和,渋谷,1,45
ＪＲ武蔵野線,9.5,武蔵浦和,渋谷,0,32
ＪＲ武蔵野線,9.4,南浦和,渋谷,1,38
ＪＲ武蔵野線,7.7,東浦和,渋谷,1,47
ＪＲ武蔵野線,9.0,東川口,渋谷,1,50
ＪＲ武蔵野線,6.8,越谷レイクタウン,渋谷,1,57
ＪＲ武蔵野線,7.6,新松戸,渋谷,1,58
ＪＲ武蔵野線,9.5,西船橋,渋谷,1,44
ＪＲ八高線,8.5,八王子,渋谷,1,46
ＪＲ八高線,7.2,拝島,渋谷,1,49
ＪＲ八高線,6.8,東福生,渋谷,2,55
ＪＲ八高線,4.1,小川町,渋谷,1,20
ＪＲ埼京線,9.0,羽沢横浜国大,渋谷,0,33
ＪＲ埼京線,14.0,武蔵小杉,渋谷,0,14
ＪＲ埼京線,17.3,西大井,渋谷,0,10
ＪＲ埼京線,19.6,池袋,渋谷,0,11
ＪＲ埼京線,17.1,板橋,渋谷,0,14
ＪＲ埼京線,15.5,十条,渋谷,0,16
ＪＲ埼京線,16.0,赤羽,渋谷,0,21
ＪＲ埼京線,12.5,北赤羽,渋谷,0,21
ＪＲ埼京線,12.5,浮間舟渡,渋谷,0,23
ＪＲ埼京線,9.7,戸田公園,渋谷,0,26
ＪＲ埼京線,9.8,戸田,渋谷,0,28
ＪＲ埼京線,9.3,北戸田,渋谷,0,30
ＪＲ埼京線,9.5,武蔵浦和,渋谷,0,32
ＪＲ埼京線,8.7,中浦和,渋谷,0,34
ＪＲ埼京線,8.4,南与野,渋谷,0,37
ＪＲ埼京線,8.6,与野本町,渋谷,0,39
ＪＲ埼京線,9.8,北与野,渋谷,0,41
ＪＲ埼京線,9.0,大宮,渋谷,0,37
ＪＲ高崎線,19.8,上野,渋谷,0,28
ＪＲ高崎線,14.0,尾久,渋谷,1,29
ＪＲ高崎線,16.0,赤羽,渋谷,0,21
ＪＲ高崎線,9.9,浦和,渋谷,0,31
ＪＲ高崎線,10.9,さいたま新都心,渋谷,1,39
ＪＲ高崎線,9.0,大宮,渋谷,0,37
ＪＲ高崎線,7.6,宮原,渋谷,0,41
ＪＲ高崎線,6.3,上尾,渋谷,0,45
ＪＲ高崎線,6.2,北上尾,渋谷,0,48
ＪＲ高崎線,6.3,桶川,渋谷,0,49
ＪＲ高崎線,5.9,北本,渋谷,0,53
ＪＲ高崎線,5.8,鴻巣,渋谷,0,57
ＪＲ宇都宮線,19.8,上野,渋谷,0,28
ＪＲ宇都宮線,14.0,尾久,渋谷,1,29
ＪＲ宇都宮線,16.0,赤羽,渋谷,0,21
ＪＲ宇都宮線,9.9,浦和,渋谷,0,31
ＪＲ宇都宮線,10.9,さいたま新都心,渋谷,1,39
ＪＲ宇都宮線,9.0,大宮,渋谷,0,37
ＪＲ宇都宮線,8.7,土呂,渋谷,0,43
ＪＲ宇都宮線,7.1,東大宮,渋谷,0,46
ＪＲ宇都宮線,6.6,蓮田,渋谷,0,50
ＪＲ宇都宮線,7.1,白岡,渋谷,0,55
ＪＲ宇都宮線,7.3,新白岡,渋谷,0,58
ＪＲ総武線,9.7,津田沼,渋谷,1,54
ＪＲ総武線,10.0,東船橋,渋谷,1,57
ＪＲ総武線,9.9,船橋,渋谷,1,50
ＪＲ総武線,9.5,西船橋,渋谷,1,44
ＪＲ総武線,9.5,下総中山,渋谷,1,49
ＪＲ総武線,10.7,本八幡,渋谷,1,47
ＪＲ総武線,10.8,市川,渋谷,1,44
ＪＲ総武線,11.0,小岩,渋谷,1,42
ＪＲ総武線,11.5,新小岩,渋谷,1,38
ＪＲ総武線,12.5,平井,渋谷,1,36
ＪＲ総武線,14.2,亀戸,渋谷,1,33
ＪＲ総武線,17.4,錦糸町,渋谷,0,28
ＪＲ総武線,18.9,両国,渋谷,1,29
ＪＲ総武線,17.4,東中野,渋谷,1,12
ＪＲ総武線,17.2,中野,渋谷,0,45
ＪＲ総武線,16.9,高円寺,渋谷,1,18
ＪＲ総武線,16.5,阿佐ケ谷,渋谷,0,54
ＪＲ総武線,15.5,荻窪,渋谷,1,20
ＪＲ総武線,15.1,西荻窪,渋谷,1,25
ＪＲ総武線,14.0,吉祥寺,渋谷,0,19
ＪＲ総武線,14.2,三鷹,渋谷,1,25
ＪＲ総武線快速,17.4,錦糸町,渋谷,0,28
ＪＲ総武線快速,11.5,新小岩,渋谷,1,38
ＪＲ総武線快速,10.8,市川,渋谷,1,44
ＪＲ総武線快速,9.9,船橋,渋谷,1,50
ＪＲ総武線快速,9.7,津田沼,渋谷,1,54
ＪＲ京葉線,15.5,潮見,渋谷,1,32
ＪＲ京葉線,19.8,新木場,渋谷,0,27
ＪＲ京葉線,10.8,葛西臨海公園,渋谷,1,36
ＪＲ京葉線,11.4,舞浜,渋谷,1,39
ＪＲ京葉線,11.9,新浦安,渋谷,1,42
ＪＲ京葉線,9.5,西船橋,渋谷,1,44
ＪＲ京葉線,8.9,二俣新町,渋谷,1,54
ＪＲ京葉線,8.2,南船橋,渋谷,1,46
ＪＲ京葉線,11.7,海浜幕張,渋谷,1,51
ＪＲ京葉線,11.1,検見川浜,渋谷,1,54
ＪＲ京葉線,6.8,稲毛海岸,渋谷,1,56
湘南新宿ライン宇須,7.3,新白岡,渋谷,0,58
湘南新宿ライン宇須,7.1,白岡,渋谷,0,55
湘南新宿ライン宇須,6.6,蓮田,渋谷,0,50
湘南新宿ライン宇須,7.1,東大宮,渋谷,0,46
湘南新宿ライン宇須,8.7,土呂,渋谷,0,43
湘南新宿ライン宇須,9.0,大宮,渋谷,0,37
湘南新宿ライン宇須,9.9,浦和,渋谷,0,31
湘南新宿ライン宇須,16.0,赤羽,渋谷,0,21
湘南新宿ライン宇須,19.6,池袋,渋谷,0,11
湘南新宿ライン宇須,17.3,西大井,渋谷,0,10
湘南新宿ライン宇須,14.0,武蔵小杉,渋谷,0,14
湘南新宿ライン宇須,11.8,新川崎,渋谷,0,19
湘南新宿ライン宇須,15.8,横浜,渋谷,0,28
湘南新宿ライン宇須,11.0,保土ケ谷,渋谷,0,32
湘南新宿ライン宇須,9.5,東戸塚,渋谷,0,37
湘南新宿ライン宇須,9.0,戸塚,渋谷,0,41
湘南新宿ライン宇須,9.2,大船,渋谷,0,46
湘南新宿ライン宇須,11.6,北鎌倉,渋谷,0,51
湘南新宿ライン宇須,15.8,鎌倉,渋谷,0,55
湘南新宿ライン高海,5.8,鴻巣,渋谷,0,57
湘南新宿ライン高海,5.9,北本,渋谷,0,53
湘南新宿ライン高海,6.3,桶川,渋谷,0,49
湘南新宿ライン高海,6.2,北上尾,渋谷,0,48
湘南新宿ライン高海,6.3,上尾,渋谷,0,45
湘南新宿ライン高海,7.6,宮原,渋谷,0,41
湘南新宿ライン高海,9.0,大宮,渋谷,0,37
湘南新宿ライン高海,9.9,浦和,渋谷,0,31
湘南新宿ライン高海,16.0,赤羽,渋谷,0,21
湘南新宿ライン高海,19.6,池袋,渋谷,0,11
湘南新宿ライン高海,14.0,武蔵小杉,渋谷,0,14
湘南新宿ライン高海,15.8,横浜,渋谷,0,28
湘南新宿ライン高海,9.0,戸塚,渋谷,0,41
湘南新宿ライン高海,9.2,大船,渋谷,0,46
湘南新宿ライン高海,9.9,藤沢,渋谷,0,52
