line,station,price
ＪＲ南武線,稲城長沼,8.2
ＪＲ南武線,南多摩,8.5
ＪＲ南武線,府中本町,9.8
ＪＲ南武線,分倍河原,8.9
ＪＲ南武線,西府,8.0
ＪＲ南武線,谷保,8.3
ＪＲ南武線,矢川,8.4
ＪＲ南武線,西国立,9.2
ＪＲ南武線,立川,8.8
ＪＲ横浜線,東神奈川,11.5
ＪＲ横浜線,大口,9.7
ＪＲ横浜線,菊名,10.0
ＪＲ横浜線,新横浜,11.5
ＪＲ横浜線,小机,9.4
ＪＲ横浜線,鴨居,7.7
ＪＲ横浜線,中山,8.5
ＪＲ横浜線,十日市場,8.2
ＪＲ横浜線,長津田,8.3
ＪＲ横浜線,成瀬,7.5
ＪＲ横浜線,町田,8.2
ＪＲ横浜線,古淵,6.7
ＪＲ横浜線,淵野辺,6.5
ＪＲ横浜線,矢部,6.8
ＪＲ横浜線,相模原,6.5
ＪＲ横浜線,橋本,7.7
ＪＲ横浜線,相原,7.8
ＪＲ横浜線,八王子みなみ野,8.0
ＪＲ横浜線,片倉,7.5
ＪＲ横浜線,八王子,8.1
ＪＲ横須賀線,東京,18.8
ＪＲ横須賀線,新橋,22.7
ＪＲ横須賀線,品川,18.2
ＪＲ横須賀線,西大井,13.9
ＪＲ横須賀線,武蔵小杉,12.0
ＪＲ横須賀線,新川崎,10.0
ＪＲ横須賀線,横浜,12.2
ＪＲ横須賀線,保土ケ谷,8.8
ＪＲ横須賀線,東戸塚,9.0
ＪＲ横須賀線,戸塚,8.3
ＪＲ横須賀線,大船,8.5
ＪＲ横須賀線,北鎌倉,9.9
ＪＲ横須賀線,鎌倉,12.2
ＪＲ横須賀線,逗子,10.9
ＪＲ横須賀線,東逗子,10.5
ＪＲ横須賀線,田浦,6.9
ＪＲ横須賀線,横須賀,8.6
ＪＲ横須賀線,衣笠,5.5
ＪＲ横須賀線,久里浜,6.7
ＪＲ中央線,東京,18.8
ＪＲ中央線,神田,17.7
ＪＲ中央線,御茶ノ水,17.9
ＪＲ中央線,水道橋,17.5
ＪＲ中央線,飯田橋,17.5
ＪＲ中央線,市ケ谷,18.9
ＪＲ中央線,四ツ谷,18.4
ＪＲ中央線,信濃町,17.8
ＪＲ中央線,千駄ケ谷,19.2
ＪＲ中央線,代々木,18.5
ＪＲ中央線,新宿,18.9
ＪＲ中央線,大久保,15.5
ＪＲ中央線,東中野,13.8
ＪＲ中央線,中野,13.5
ＪＲ中央線,高円寺,13.0
ＪＲ中央線,阿佐ケ谷,13.0
ＪＲ中央線,荻窪,12.5
ＪＲ中央線,西荻窪,12.5
ＪＲ中央線,吉祥寺,12.0
ＪＲ中央線,三鷹,11.5
ＪＲ中央線,武蔵境,11.3
ＪＲ中央線,東小金井,11.0
ＪＲ中央線,武蔵小金井,9.7
ＪＲ中央線,国分寺,9.5
ＪＲ中央線,西国分寺,9.8
ＪＲ中央線,国立,9.3
ＪＲ中央線,立川,8.8
ＪＲ中央線,日野,8.0
ＪＲ中央線,豊田,8.1
ＪＲ中央線,八王子,8.1
ＪＲ中央線,西八王子,7.6
ＪＲ中央線,高尾,6.0
ＪＲ中央線,相模湖,5.4
ＪＲ中央線,藤野,5.7
ＪＲ青梅線,立川,8.8
ＪＲ青梅線,西立川,7.0
ＪＲ青梅線,東中神,6.9
ＪＲ青梅線,中神,6.9
ＪＲ青梅線,昭島,6.5
ＪＲ青梅線,拝島,6.0
ＪＲ青梅線,牛浜,5.9
ＪＲ青梅線,福生,5.6
ＪＲ青梅線,羽村,5.5
ＪＲ青梅線,小作,6.0
ＪＲ青梅線,河辺,5.5
ＪＲ青梅線,東青梅,5.4
ＪＲ青梅線,青梅,5.0
ＪＲ青梅線,宮ノ平,4.9
ＪＲ青梅線,日向和田,4.6
ＪＲ青梅線,石神前,4.5
ＪＲ青梅線,二俣尾,4.5
ＪＲ青梅線,軍畑,4.2
ＪＲ青梅線,沢井,4.2
ＪＲ青梅線,御嶽,4.2
ＪＲ青梅線,川井,4.7
ＪＲ青梅線,古里,4.7
ＪＲ青梅線,鳩ノ巣,4.7
ＪＲ青梅線,奥多摩,4.7
ＪＲ五日市線,拝島,6.0
ＪＲ五日市線,熊川,5.9
ＪＲ五日市線,東秋留,5.3
ＪＲ五日市線,秋川,5.6
ＪＲ五日市線,武蔵引田,5.5
ＪＲ五日市線,武蔵増戸,6.1
ＪＲ五日市線,武蔵五日市,4.5
ＪＲ武蔵野線,府中本町,9.8
ＪＲ武蔵野線,北府中,8.5
ＪＲ武蔵野線,西国分寺,9.8
ＪＲ武蔵野線,新小平,7.2
ＪＲ武蔵野線,新秋津,7.2
ＪＲ武蔵野線,東所沢,6.7
ＪＲ武蔵野線,新座,7.6
ＪＲ武蔵野線,北朝霞,8.3
ＪＲ武蔵野線,西浦和,7.4
ＪＲ武蔵野線,武蔵浦和,8.9
ＪＲ武蔵野線,南浦和,8.3
ＪＲ武蔵野線,東浦和,7.0
ＪＲ武蔵野線,東川口,8.1
ＪＲ武蔵野線,南越谷,8.0
ＪＲ武蔵野線,越谷レイクタウン,6.9
ＪＲ武蔵野線,吉川,7.1
ＪＲ武蔵野線,吉川美南,6.2
ＪＲ武蔵野線,新三郷,5.8
ＪＲ武蔵野線,三郷,7.5
ＪＲ武蔵野線,南流山,7.9
ＪＲ武蔵野線,新松戸,7.1
ＪＲ武蔵野線,新八柱,5.6
ＪＲ武蔵野線,東松戸,8.5
ＪＲ武蔵野線,市川大野,6.0
ＪＲ武蔵野線,船橋法典,7.0
ＪＲ武蔵野線,西船橋,9.7
ＪＲ八高線,八王子,8.1
ＪＲ八高線,北八王子,7.2
ＪＲ八高線,小宮,6.2
ＪＲ八高線,拝島,6.0
ＪＲ八高線,東福生,5.8
ＪＲ八高線,箱根ケ崎,5.3
ＪＲ八高線,金子,4.5
ＪＲ八高線,東飯能,5.5
ＪＲ八高線,高麗川,5.2
ＪＲ八高線,毛呂,3.4
ＪＲ八高線,越生,4.7
ＪＲ八高線,明覚,4.0
ＪＲ八高線,小川町,4.0
ＪＲ八高線,竹沢,3.6
ＪＲ八高線,折原,4.7
ＪＲ八高線,寄居,4.8
ＪＲ八高線,用土,4.7
ＪＲ八高線,児玉,4.0
ＪＲ八高線,丹荘,3.7
ＪＲ八高線,群馬藤岡,3.0
ＪＲ八高線,北藤岡,4.3
ＪＲ八高線,倉賀野,6.0
ＪＲ八高線,高崎,6.4
ＪＲ埼京線,羽沢横浜国大,8.0
ＪＲ埼京線,武蔵小杉,12.0
ＪＲ埼京線,西大井,13.9
ＪＲ埼京線,大崎,16.8
ＪＲ埼京線,恵比寿,21.6
ＪＲ埼京線,渋谷,22.3
ＪＲ埼京線,新宿,18.9
ＪＲ埼京線,池袋,13.9
ＪＲ埼京線,板橋,12.1
ＪＲ埼京線,十条,11.4
ＪＲ埼京線,赤羽,12.0
ＪＲ埼京線,北赤羽,10.3
ＪＲ埼京線,浮間舟渡,9.3
ＪＲ埼京線,戸田公園,8.5
ＪＲ埼京線,戸田,8.7
ＪＲ埼京線,北戸田,8.3
ＪＲ埼京線,武蔵浦和,8.9
ＪＲ埼京線,中浦和,8.8
ＪＲ埼京線,南与野,8.3
ＪＲ埼京線,与野本町,8.2
ＪＲ埼京線,北与野,10.4
ＪＲ埼京線,大宮,9.5
ＪＲ高崎線,東京,18.8
ＪＲ高崎線,上野,15.5
ＪＲ高崎線,尾久,11.0
ＪＲ高崎線,赤羽,12.0
ＪＲ高崎線,浦和,10.3
ＪＲ高崎線,さいたま新都心,11.0
ＪＲ高崎線,大宮,9.5
ＪＲ高崎線,宮原,7.0
ＪＲ高崎線,上尾,6.0
ＪＲ高崎線,北上尾,6.0
ＪＲ高崎線,桶川,6.0
ＪＲ高崎線,北本,5.2
ＪＲ高崎線,鴻巣,4.8
ＪＲ高崎線,北鴻巣,5.6
ＪＲ高崎線,吹上,4.4
ＪＲ高崎線,行田,4.6
ＪＲ高崎線,熊谷,5.7
ＪＲ高崎線,籠原,5.0
ＪＲ高崎線,深谷,4.7
ＪＲ高崎線,岡部,4.7
ＪＲ高崎線,本庄,4.9
ＪＲ高崎線,神保原,4.2
ＪＲ高崎線,新町,4.2
ＪＲ高崎線,倉賀野,6.0
ＪＲ高崎線,高崎,6.4
ＪＲ宇都宮線,東京,18.8
ＪＲ宇都宮線,上野,15.5
ＪＲ宇都宮線,尾久,11.0
ＪＲ宇都宮線,赤羽,12.0
ＪＲ宇都宮線,浦和,10.3
ＪＲ宇都宮線,さいたま新都心,11.0
ＪＲ宇都宮線,大宮,9.5
ＪＲ宇都宮線,土呂,7.5
ＪＲ宇都宮線,東大宮,6.3
ＪＲ宇都宮線,蓮田,5.8
ＪＲ宇都宮線,白岡,6.2
ＪＲ宇都宮線,新白岡,6.5
ＪＲ宇都宮線,久喜,5.1
ＪＲ宇都宮線,東鷲宮,4.9
ＪＲ宇都宮線,栗橋,5.3
ＪＲ宇都宮線,古河,4.3
ＪＲ宇都宮線,野木,4.5
ＪＲ宇都宮線,間々田,5.4
ＪＲ宇都宮線,小山,4.8
ＪＲ宇都宮線,小金井,5.4
ＪＲ宇都宮線,自治医大,5.2
ＪＲ宇都宮線,石橋,4.8
ＪＲ宇都宮線,雀宮,5.7
ＪＲ宇都宮線,宇都宮,6.5
ＪＲ宇都宮線,岡本,6.1
ＪＲ宇都宮線,宝積寺,6.0
ＪＲ宇都宮線,氏家,4.5
ＪＲ宇都宮線,蒲須坂,3.6
ＪＲ宇都宮線,片岡,3.1
ＪＲ宇都宮線,矢板,3.8
ＪＲ総武線,千葉,8.1
ＪＲ総武線,西千葉,6.0
ＪＲ総武線,稲毛,6.8
ＪＲ総武線,新検見川,6.6
ＪＲ総武線,幕張,7.9
ＪＲ総武線,幕張本郷,7.8
ＪＲ総武線,津田沼,8.7
ＪＲ総武線,東船橋,9.2
ＪＲ総武線,船橋,9.1
ＪＲ総武線,西船橋,9.7
ＪＲ総武線,下総中山,8.5
ＪＲ総武線,本八幡,9.8
ＪＲ総武線,市川,9.3
ＪＲ総武線,小岩,8.5
ＪＲ総武線,新小岩,8.7
ＪＲ総武線,平井,9.7
ＪＲ総武線,亀戸,11.4
ＪＲ総武線,錦糸町,14.2
ＪＲ総武線,両国,14.8
ＪＲ総武線,浅草橋,16.2
ＪＲ総武線,秋葉原,17.0
ＪＲ総武線,御茶ノ水,17.9
ＪＲ総武線,水道橋,17.5
ＪＲ総武線,飯田橋,17.5
ＪＲ総武線,市ケ谷,18.9
ＪＲ総武線,四ツ谷,18.4
ＪＲ総武線,信濃町,17.8
ＪＲ総武線,千駄ケ谷,19.2
ＪＲ総武線,代々木,18.5
ＪＲ総武線,新宿,18.9
ＪＲ総武線,大久保,15.5
ＪＲ総武線,東中野,13.8
ＪＲ総武線,中野,13.5
ＪＲ総武線,高円寺,13.0
ＪＲ総武線,阿佐ケ谷,13.0
ＪＲ総武線,荻窪,12.5
ＪＲ総武線,西荻窪,12.5
ＪＲ総武線,吉祥寺,12.0
ＪＲ総武線,三鷹,11.5
ＪＲ総武線快速,東京,18.8
ＪＲ総武線快速,新日本橋,17.8
ＪＲ総武線快速,馬喰町,16.6
ＪＲ総武線快速,錦糸町,14.2
ＪＲ総武線快速,新小岩,8.7
ＪＲ総武線快速,市川,9.3
ＪＲ総武線快速,船橋,9.1
ＪＲ総武線快速,津田沼,8.7
ＪＲ総武線快速,稲毛,6.8
ＪＲ総武線快速,千葉,8.1
ＪＲ京葉線,東京,18.8
ＪＲ京葉線,八丁堀,17.9
ＪＲ京葉線,越中島,15.7
ＪＲ京葉線,潮見,12.2
ＪＲ京葉線,新木場,12.4
ＪＲ京葉線,葛西臨海公園,8.5
ＪＲ京葉線,舞浜,9.0
ＪＲ京葉線,新浦安,9.4
ＪＲ京葉線,市川塩浜,9.0
ＪＲ京葉線,西船橋,9.7
ＪＲ京葉線,二俣新町,8.3
ＪＲ京葉線,南船橋,8.3
ＪＲ京葉線,新習志野,7.0
ＪＲ京葉線,幕張豊砂,9.1
ＪＲ京葉線,海浜幕張,8.1
ＪＲ京葉線,検見川浜,6.6
ＪＲ京葉線,稲毛海岸,6.9
ＪＲ京葉線,千葉みなと,9.2
ＪＲ京葉線,蘇我,7.5
湘南新宿ライン宇須,宇都宮,6.5
湘南新宿ライン宇須,雀宮,5.7
湘南新宿ライン宇須,石橋,4.8
湘南新宿ライン宇須,自治医大,5.2
湘南新宿ライン宇須,小金井,5.4
湘南新宿ライン宇須,小山,4.8
湘南新宿ライン宇須,間々田,5.4
湘南新宿ライン宇須,野木,4.5
湘南新宿ライン宇須,古河,4.3
湘南新宿ライン宇須,栗橋,5.3
湘南新宿ライン宇須,東鷲宮,4.9
湘南新宿ライン宇須,久喜,5.1
湘南新宿ライン宇須,新白岡,6.5
湘南新宿ライン宇須,白岡,6.2
湘南新宿ライン宇須,蓮田,5.8
湘南新宿ライン宇須,東大宮,6.3
湘南新宿ライン宇須,土呂,7.5
湘南新宿ライン宇須,大宮,9.5
湘南新宿ライン宇須,浦和,10.3
湘南新宿ライン宇須,赤羽,12.0
湘南新宿ライン宇須,池袋,13.9
湘南新宿ライン宇須,新宿,18.9
湘南新宿ライン宇須,渋谷,22.3
湘南新宿ライン宇須,恵比寿,21.6
湘南新宿ライン宇須,大崎,16.8
湘南新宿ライン宇須,西大井,13.9
湘南新宿ライン宇須,武蔵小杉,12.0
湘南新宿ライン宇須,新川崎,10.0
湘南新宿ライン宇須,横浜,12.2
湘南新宿ライン宇須,保土ケ谷,8.8
湘南新宿ライン宇須,東戸塚,9.0
湘南新宿ライン宇須,戸塚,8.3
湘南新宿ライン宇須,大船,8.5
湘南新宿ライン宇須,北鎌倉,9.9
湘南新宿ライン宇須,鎌倉,12.2
湘南新宿ライン宇須,逗子,10.9
湘南新宿ライン高海,前橋,5.2
湘南新宿ライン高海,新前橋,5.0
湘南新宿ライン高海,井野,5.6
湘南新宿ライン高海,高崎問屋町,6.0
湘南新宿ライン高海,高崎,6.4
湘南新宿ライン高海,倉賀野,6.0
湘南新宿ライン高海,新町,4.2
湘南新宿ライン高海,神保原,4.2
湘南新宿ライン高海,本庄,4.9
湘南新宿ライン高海,岡部,4.7
湘南新宿ライン高海,深谷,4.7
湘南新宿ライン高海,籠原,5.0
湘南新宿ライン高海,熊谷,5.7
湘南新宿ライン高海,行田,4.6
湘南新宿ライン高海,吹上,4.4
湘南新宿ライン高海,北鴻巣,5.6
湘南新宿ライン高海,鴻巣,4.8
湘南新宿ライン高海,北本,5.2
湘南新宿ライン高海,桶川,6.0
湘南新宿ライン高海,北上尾,6.0
湘南新宿ライン高海,上尾,6.0
湘南新宿ライン高海,宮原,7.0
湘南新宿ライン高海,大宮,9.5
湘南新宿ライン高海,浦和,10.3
湘南新宿ライン高海,赤羽,12.0
湘南新宿ライン高海,池袋,13.9
湘南新宿ライン高海,新宿,18.9
湘南新宿ライン高海,渋谷,22.3
湘南新宿ライン高海,恵比寿,21.6
湘南新宿ライン高海,大崎,16.8
湘南新宿ライン高海,武蔵小杉,12.0
湘南新宿ライン高海,横浜,12.2
湘南新宿ライン高海,戸塚,8.3
湘南新宿ライン高海,大船,8.5
湘南新宿ライン高海,藤沢,10.1
湘南新宿ライン高海,辻堂,8.9
湘南新宿ライン高海,茅ケ崎,9.0
湘南新宿ライン高海,平塚,6.9
湘南新宿ライン高海,大磯,7.3
湘南新宿ライン高海,二宮,4.7
湘南新宿ライン高海,国府津,5.5
湘南新宿ライン高海,鴨宮,6.5
湘南新宿ライン高海,小田原,7.0
東海道新幹線,東京,18.8
東海道新幹線,品川,18.2
東海道新幹線,新横浜,11.5
東海道新幹線,小田原,7.0
上越新幹線,東京,18.8
上越新幹線,上野,15.5
上越新幹線,大宮,9.5
上越新幹線,熊谷,5.7
上越新幹線,本庄早稲田,4.6
上越新幹線,高崎,6.4
上越新幹線,上毛高原,5.0
北陸新幹線,東京,18.8
北陸新幹線,上野,15.5
北陸新幹線,大宮,9.5
北陸新幹線,熊谷,5.7
北陸新幹線,本庄早稲田,4.6
北陸新幹線,高崎,6.4
北陸新幹線,安中榛名,5.3
東北新幹線,東京,18.8
東北新幹線,上野,15.5
東北新幹線,大宮,9.5
東北新幹線,小山,4.8
東北新幹線,宇都宮,6.5
東北新幹線,那須塩原,5.0
東京メトロ銀座線,渋谷,22.3
東京メトロ銀座線,表参道,25.9
東京メトロ銀座線,外苑前,24.0
東京メトロ銀座線,青山一丁目,24.1
東京メトロ銀座線,赤坂見附,23.0
東京メトロ銀座線,溜池山王,24.3
東京メトロ銀座線,虎ノ門,30.0
東京メトロ銀座線,新橋,22.7
東京メトロ銀座線,銀座,19.7
東京メトロ銀座線,京橋,17.8
東京メトロ銀座線,日本橋,17.4
東京メトロ銀座線,三越前,17.9
東京メトロ銀座線,神田,17.7
東京メトロ銀座線,末広町,17.2
東京メトロ銀座線,上野広小路,16.7
東京メトロ銀座線,上野,15.5
東京メトロ銀座線,稲荷町,15.4
東京メトロ銀座線,田原町,14.8
東京メトロ銀座線,浅草,14.0
東京メトロ丸ノ内線,池袋,13.9
東京メトロ丸ノ内線,新大塚,13.9
東京メトロ丸ノ内線,茗荷谷,15.0
東京メトロ丸ノ内線,後楽園,16.3
東京メトロ丸ノ内線,本郷三丁目,17.1
東京メトロ丸ノ内線,御茶ノ水,17.9
東京メトロ丸ノ内線,淡路町,18.3
東京メトロ丸ノ内線,大手町,19.3
東京メトロ丸ノ内線,東京,18.8
東京メトロ丸ノ内線,銀座,19.7
東京メトロ丸ノ内線,国会議事堂前,23.7
東京メトロ丸ノ内線,赤坂見附,23.0
東京メトロ丸ノ内線,四ツ谷,18.4
東京メトロ丸ノ内線,四谷三丁目,17.7
東京メトロ丸ノ内線,新宿御苑前,17.5
東京メトロ丸ノ内線,新宿三丁目,19.5
東京メトロ丸ノ内線,新宿,18.9
東京メトロ丸ノ内線,西新宿,18.3
東京メトロ丸ノ内線,中野坂上,13.8
東京メトロ丸ノ内線,中野新橋,13.5
東京メトロ丸ノ内線,中野富士見町,13.7
東京メトロ丸ノ内線,方南町,12.9
東京メトロ丸ノ内線,新中野,13.5
東京メトロ丸ノ内線,東高円寺,13.2
東京メトロ丸ノ内線,新高円寺,13.0
東京メトロ丸ノ内線,南阿佐ケ谷,13.4
東京メトロ丸ノ内線,荻窪,12.5
東京メトロ日比谷線,中目黒,18.2
東京メトロ日比谷線,恵比寿,21.6
東京メトロ日比谷線,広尾,20.9
東京メトロ日比谷線,六本木,23.5
東京メトロ日比谷線,神谷町,25.9
東京メトロ日比谷線,虎ノ門ヒルズ,30.4
東京メトロ日比谷線,日比谷,14.5
東京メトロ日比谷線,銀座,19.7
東京メトロ日比谷線,東銀座,19.4
東京メトロ日比谷線,築地,17.7
東京メトロ日比谷線,八丁堀,17.9
東京メトロ日比谷線,茅場町,17.1
東京メトロ日比谷線,人形町,17.3
東京メトロ日比谷線,小伝馬町,16.8
東京メトロ日比谷線,秋葉原,17.0
東京メトロ日比谷線,仲御徒町,16.2
東京メトロ日比谷線,上野,15.5
東京メトロ日比谷線,入谷,13.8
東京メトロ日比谷線,三ノ輪,13.0
東京メトロ日比谷線,南千住,12.5
東京メトロ日比谷線,北千住,10.9
東京メトロ東西線,中野,13.5
東京メトロ東西線,落合,13.6
東京メトロ東西線,高田馬場,14.5
東京メトロ東西線,早稲田,14.9
東京メトロ東西線,神楽坂,16.5
東京メトロ東西線,飯田橋,17.5
東京メトロ東西線,九段下,19.1
東京メトロ東西線,竹橋,18.0
東京メトロ東西線,大手町,19.3
東京メトロ東西線,日本橋,17.4
東京メトロ東西線,茅場町,17.1
東京メトロ東西線,門前仲町,13.9
東京メトロ東西線,木場,12.6
東京メトロ東西線,東陽町,12.1
東京メトロ東西線,南砂町,10.7
東京メトロ東西線,西葛西,9.0
東京メトロ東西線,葛西,9.0
東京メトロ東西線,浦安,9.2
東京メトロ東西線,南行徳,8.9
東京メトロ東西線,行徳,8.8
東京メトロ東西線,妙典,9.0
東京メトロ東西線,原木中山,8.9
東京メトロ東西線,西船橋,9.7
東京メトロ千代田線,代々木上原,16.8
東京メトロ千代田線,代々木公園,19.0
東京メトロ千代田線,明治神宮前,25.9
東京メトロ千代田線,表参道,25.9
東京メトロ千代田線,乃木坂,23.6
東京メトロ千代田線,赤坂,22.9
東京メトロ千代田線,国会議事堂前,23.7
東京メトロ千代田線,日比谷,14.5
東京メトロ千代田線,二重橋前,5.3
東京メトロ千代田線,大手町,19.3
東京メトロ千代田線,新御茶ノ水,18.8
東京メトロ千代田線,湯島,17.2
東京メトロ千代田線,根津,15.0
東京メトロ千代田線,千駄木,14.2
東京メトロ千代田線,西日暮里,12.0
東京メトロ千代田線,町屋,11.0
東京メトロ千代田線,北千住,10.9
東京メトロ千代田線,綾瀬,8.9
東京メトロ千代田線,北綾瀬,8.4
東京メトロ有楽町線,新木場,12.4
東京メトロ有楽町線,辰巳,17.4
東京メトロ有楽町線,豊洲,18.0
東京メトロ有楽町線,月島,18.4
東京メトロ有楽町線,新富町,17.5
東京メトロ有楽町線,銀座一丁目,21.0
東京メトロ有楽町線,有楽町,18.7
東京メトロ有楽町線,桜田門,5.9
東京メトロ有楽町線,永田町,23.2
東京メトロ有楽町線,麹町,23.9
東京メトロ有楽町線,市ケ谷,18.9
東京メトロ有楽町線,飯田橋,17.5
東京メトロ有楽町線,江戸川橋,15.6
東京メトロ有楽町線,護国寺,14.6
東京メトロ有楽町線,東池袋,13.7
東京メトロ有楽町線,池袋,13.9
