line,station,price
JR外房線,御宿,
JR外房線,勝浦,
JR外房線,鵜原,
JR外房線,上総興津,
JR外房線,行川アイランド,
JR外房線,安房小湊,
JR外房線,安房天津,
JR外房線,安房鴨川,
JR宇都宮線,黒磯,
JR宇都宮線,那須塩原,
JR宇都宮線,西那須野,
JR宇都宮線,野崎,
JR宇都宮線,矢板,
JR宇都宮線,片岡,
JR宇都宮線,蒲須坂,
JR宇都宮線,氏家,
JR宇都宮線,宝積寺,
JR宇都宮線,岡本,
JR宇都宮線,宇都宮,
JR宇都宮線,雀宮,
JR宇都宮線,石橋,
JR宇都宮線,自治医大,
JR宇都宮線,小金井,
JR宇都宮線,小山,
JR宇都宮線,間々田,
JR宇都宮線,野木,
JR宇都宮線,古河,
JR宇都宮線,栗橋,
JR宇都宮線,東鷲宮,
JR宇都宮線,久喜,
JR宇都宮線,新白岡,
JR宇都宮線,白岡,
JR宇都宮線,蓮田,
JR宇都宮線,東大宮,
JR宇都宮線,土呂,
JR宇都宮線,大宮,
JR宇都宮線,さいたま新都心,
JR宇都宮線,浦和,
JR宇都宮線,赤羽,
JR宇都宮線,尾久,
JR宇都宮線,上野,
JR山手線,大崎,
JR山手線,五反田,
JR山手線,目黒,
JR山手線,恵比寿,
JR山手線,渋谷,
JR山手線,原宿,
JR山手線,代々木,
JR山手線,新宿,
JR山手線,新大久保,
JR山手線,高田馬場,
JR山手線,目白,
JR山手線,池袋,
JR山手線,大塚,
JR山手線,巣鴨,
JR山手線,駒込,
JR山手線,田端,
JR山手線,西日暮里,
JR山手線,日暮里,
JR山手線,鶯谷,
JR山手線,上野,
JR山手線,御徒町,
JR山手線,秋葉原,
JR山手線,神田,
JR山手線,東京,
JR山手線,有楽町,
JR山手線,新橋,
JR山手線,浜松町,
JR山手線,田町,
JR山手線,高輪ゲートウェイ,
JR山手線,品川,
JR川越線,大宮,
JR川越線,日進,
JR川越線,西大宮,
JR川越線,指扇,
JR川越線,南古谷,
JR川越線,川越,
JR川越線,西川越,
JR川越線,的場,
JR川越線,笠幡,
JR川越線,武蔵高萩,
JR川越線,高麗川,
JR常磐線,仙台,
JR常磐線,長町,
JR常磐線,太子堂,
JR常磐線,南仙台,
JR常磐線,名取,
JR常磐線,館腰,
JR常磐線,岩沼,
JR常磐線,逢隈,
JR常磐線,亘理,
JR常磐線,浜吉田,
JR常磐線,山下,
JR常磐線,坂元,
JR常磐線,新地,
JR常磐線,駒ケ嶺,
JR常磐線,相馬,
JR常磐線,日立木,
JR常磐線,鹿島,
JR常磐線,原ノ町,
JR常磐線,磐城太田,
JR常磐線,小高,
JR常磐線,桃内,
JR常磐線,浪江,
JR常磐線,双葉,
JR常磐線,大野,
JR常磐線,夜ノ森,
JR常磐線,富岡,
JR常磐線,竜田,
JR常磐線,木戸,
JR常磐線,Jヴィレッジ,
JR常磐線,広野,
JR常磐線,末続,
JR常磐線,久ノ浜,
JR常磐線,四ツ倉,
JR常磐線,草野,
JR常磐線,いわき,
JR常磐線,内郷,
JR常磐線,湯本,
JR常磐線,泉,
JR常磐線,植田,
JR常磐線,勿来,
JR常磐線,大津港,
JR常磐線,磯原,
JR常磐線,南中郷,
JR常磐線,高萩,
JR常磐線,十王,
JR常磐線,小木津,
JR常磐線,日立,
JR常磐線,常陸多賀,
JR常磐線,大甕,
JR常磐線,東海,
JR常磐線,佐和,
JR常磐線,勝田,
JR常磐線,水戸,
JR常磐線,偕楽園,
JR常磐線,赤塚,
JR常磐線,内原,
JR常磐線,友部,
JR常磐線,岩間,
JR常磐線,羽鳥,
