line,from,to,trans,min,lat,lng,price,walk_min
JR京葉線,新木場,東京,0,10,35.6459065,139.8267917,12.4,2
JR京葉線,葛西臨海公園,東京,0,13,35.6444342,139.8615775,8.5,2
JR京葉線,舞浜,東京,0,16,35.6361543,139.8838749,9.0,2
JR京葉線,新浦安,東京,0,20,35.6495086,139.9125145,9.4,2
JR京葉線,市川塩浜,東京,0,23,35.6665779,139.9235242,9.0,2
JR京葉線,二俣新町,東京,0,27,35.6913568,139.959505,8.3,2
JR京葉線,南船橋,東京,0,29,35.6819092,139.9955789,8.3,2
JR京葉線,新習志野,東京,0,33,35.667386,140.012968,7.0,2
JR京葉線,海浜幕張,東京,0,34,35.6484764,140.0419868,8.1,2
JR京葉線,検見川浜,東京,0,37,35.637204,140.0592067,6.6,2
JR京葉線,稲毛海岸,東京,0,39,35.629503,140.073825,6.9,2
JR京葉線,千葉みなと,東京,0,43,35.606701,140.102768,9.2,2
JR京葉線,蘇我,東京,0,37,35.5814199,140.1311605,7.5,2
JR八高線,八王子,東京,0,54,35.6556157,139.3388529,8.1,2
JR八高線,北八王子,東京,1,64,35.6693584,139.3633717,7.2,2
JR八高線,小宮,東京,1,70,35.685518,139.3688694,6.2,2
JR八高線,拝島,東京,0,69,35.72113,139.3436514,6.0,2
JR八高線,東福生,東京,1,78,35.7459195,139.3359822,5.8,2
JR八高線,箱根ケ崎,東京,1,82,35.771662,139.346742,5.3,2
JR八高線,金子,東京,1,87,35.810796,139.328604,4.5,2
JR八高線,東飯能,東京,1,93,35.853014,139.32613,5.5,2
JR八高線,高麗川,東京,1,100,35.8962482,139.3379637,5.2,2
JR八高線,毛呂,東京,2,108,35.9407256,139.3093221,3.4,2
JR八高線,越生,東京,2,95,35.9621646,139.2993754,4.7,2
JR八高線,明覚,東京,2,116,36.0033412,139.2888535,4.0,2
JR八高線,小川町,東京,0,7,36.0584173,139.2613431,4.0,2
JR八高線,竹沢,東京,1,112,36.075486,139.2299346,3.6,2
JR八高線,折原,東京,1,106,36.0962049,139.1952423,4.7,2
JR八高線,寄居,東京,1,78,36.1178872,139.1945371,4.8,2
JR八高線,用土,東京,1,95,36.1534903,139.2009318,4.7,2
JR八高線,児玉,東京,1,86,36.1925208,139.1359073,4.0,2
JR八高線,丹荘,東京,1,81,36.2167652,139.1023958,3.7,2
JR八高線,群馬藤岡,東京,1,80,36.2501593,139.0833239,3.0,2
JR八高線,北藤岡,東京,1,75,36.2826529,139.0804668,4.3,2
JR八高線,倉賀野,東京,0,121,36.3002847,139.0491638,6.0,2
JR八高線,高崎,東京,0,52,36.3228267,139.0126623,6.4,2
JR内房線,千葉,東京,0,41,35.6129259,140.1134781,8.1,2
JR内房線,本千葉,東京,0,51,35.6018503,140.1207196,7.5,2
JR内房線,蘇我,東京,0,37,35.5814199,140.1311605,7.5,2
JR内房線,浜野,東京,0,54,35.5520062,140.1320503,7.0,2
JR内房線,八幡宿,東京,0,56,35.5363502,140.1200926,6.1,2
JR内房線,五井,東京,0,46,35.5133059,140.0896418,5.6,2
JR内房線,姉ケ崎,東京,0,51,35.4785957,140.042129,5.9,2
JR内房線,袖ケ浦,東京,0,74,35.4321885,139.9578287,6.8,2
JR内房線,巌根,東京,0,77,35.414552,139.933679,5.3,2
JR内房線,木更津,東京,0,62,35.3815785,139.926229,6.5,2
JR内房線,君津,東京,0,69,35.3336671,139.8950422,4.6,2
JR内房線,青堀,東京,0,93,35.3305311,139.8589388,4.9,2
JR内房線,大貫,東京,0,98,35.2917576,139.8556351,4.7,2
JR内房線,佐貫町,東京,0,102,35.2606378,139.8760935,4.7,2
JR内房線,上総湊,東京,0,107,35.2222772,139.8712827,4.7,2
JR内房線,竹岡,東京,1,100,35.1975452,139.8300299,4.7,2
JR内房線,浜金谷,東京,1,105,35.1681316,139.8222539,4.7,2
JR内房線,安房勝山,東京,1,113,35.1140268,139.833394,11.2,2
JR内房線,岩井,東京,1,116,35.0932796,139.8498934,4.7,2
JR内房線,富浦,東京,2,430,35.0460623,139.837813,4.7,2
JR内房線,那古船形,東京,1,129,35.02900899999999,139.8513958,5.7,2
JR内房線,館山,東京,1,133,34.9959574,139.8618962,6.2,2
JR内房線,九重,東京,1,140,34.997678,139.9111008,4.7,2
JR内房線,千倉,東京,1,146,34.9767087,139.9547124,5.3,2
JR内房線,江見,東京,2,190,35.0625108,140.0611269,5.3,2
JR内房線,太海,東京,2,196,35.0814819,140.096151,4.7,2
JR南武線,立川,東京,0,45,35.6979144,139.4137408,8.8,2
JR南武線,西国立,東京,1,50,35.693459,139.4242584,9.2,2
JR南武線,矢川,東京,1,52,35.685063,139.431572,8.4,2
JR南武線,谷保,東京,1,55,35.68137,139.446738,8.3,2
JR南武線,西府,東京,1,57,35.6709726,139.4573727,8.0,2
JR南武線,分倍河原,東京,1,55,35.6685677,139.46874,8.9,2
JR南武線,府中本町,東京,1,57,35.6662815,139.4770873,9.8,2
JR南武線,南多摩,東京,1,62,35.6492761,139.4899059,8.5,2
JR南武線,稲城長沼,東京,1,59,35.644292,139.502568,8.2,2
JR南武線,矢野口,東京,1,57,35.6417094,139.5204551,8.3,2
JR南武線,稲田堤,東京,1,54,35.6334204,139.5356629,8.7,2
JR南武線,中野島,東京,1,52,35.6301215,139.5500898,8.5,2
JR南武線,登戸,東京,1,36,35.6207662,139.5700976,10.4,2
JR南武線,宿河原,東京,1,44,35.6153801,139.5797295,9.8,2
JR南武線,久地,東京,1,42,35.6106071,139.5925028,9.5,2
JR南武線,津田山,東京,1,40,35.6036047,139.6007276,10.2,2
JR南武線,武蔵溝ノ口,東京,1,38,35.5993971,139.6105195,11.2,2
JR南武線,武蔵新城,東京,1,33,35.58718,139.6298424,10.0,2
JR南武線,武蔵中原,東京,1,31,35.5807143,139.642107,10.4,2
JR南武線,武蔵小杉,東京,0,18,35.5766335,139.659466,12.0,2
JR南武線,向河原,東京,1,28,35.5721934,139.6672787,12.0,2
JR南武線,平間,東京,1,33,35.5605559,139.6710844,10.7,2
JR南武線,鹿島田,東京,0,32,35.5512456,139.6751584,10.0,2
JR南武線,矢向,東京,1,29,35.5389245,139.6804314,10.2,2
