line,from,to,trans,min,lat,lng,price,walk_min
JR五日市線,秋川,大塚,2,79,35.728084,139.2866522,5.6,8
JR五日市線,武蔵引田,大塚,2,81,35.72986119999999,139.2702242,5.5,8
JR五日市線,武蔵増戸,大塚,2,83,35.7309423,139.2563073,6.1,8
JR五日市線,武蔵五日市,大塚,2,88,35.732303,139.228337,4.5,8
JR京浜東北線,さいたま新都心,大塚,1,46,35.893795,139.633741,11.0,8
JR京浜東北線,与野,大塚,1,41,35.8843917,139.6390764,9.1,8
JR京浜東北線,北浦和,大塚,1,39,35.872187,139.645713,9.8,8
JR京浜東北線,浦和,大塚,1,32,35.872187,139.645713,9.8,8
JR京浜東北線,南浦和,大塚,1,33,35.8473849,139.6695734,8.3,8
JR京浜東北線,蕨,大塚,1,29,35.8280777,139.6903234,8.1,8
JR京浜東北線,西川口,大塚,1,26,35.8155374,139.7043642,8.2,8
JR京浜東北線,川口,大塚,1,23,35.8155374,139.7043642,8.2,8
JR京浜東北線,赤羽,大塚,1,17,35.7776951,139.7205691,12.0,8
JR京浜東北線,東十条,大塚,1,17,35.763949,139.7268722,11.2,8
JR京浜東北線,王子,大塚,0,20,35.7529945,139.7378714,10.9,8
JR京浜東北線,上中里,大塚,1,12,35.7465785,139.7469573,12.0,8
JR京浜東北線,田端,大塚,0,6,35.7381581,139.7608154,11.4,8
JR京浜東北線,西日暮里,大塚,0,8,35.7324125,139.7677967,12.0,8
JR京浜東北線,日暮里,大塚,0,10,35.7324125,139.7677967,12.0,8
JR京浜東北線,鶯谷,大塚,0,12,35.7214573,139.7780133,13.4,8
JR京浜東北線,上野,大塚,0,14,35.7141672,139.7774091,15.5,8
JR京浜東北線,御徒町,大塚,0,16,35.7075185,139.7748564,16.0,8
JR京浜東北線,秋葉原,大塚,0,17,35.698383,139.7730717,17.0,8
JR京浜東北線,神田,大塚,0,19,35.6918216,139.7709318,17.7,8
JR京浜東北線,東京,大塚,0,21,35.68123620000001,139.7671248,18.8,8
JR京浜東北線,有楽町,大塚,0,24,35.6750133,139.7630204,18.7,8
JR京浜東北線,新橋,大塚,0,26,35.666379,139.7583398,22.7,8
JR京浜東北線,浜松町,大塚,0,28,35.6553809,139.7571289,22.4,8
JR京浜東北線,田町,大塚,0,30,35.6457361,139.7475624,19.0,8
JR京浜東北線,高輪ゲートウェイ,大塚,0,33,35.6355207,139.7406809,19.4,8
JR京浜東北線,品川,大塚,0,32,35.6284713,139.7387597,18.2,8
JR京浜東北線,大井町,大塚,1,28,35.6076153,139.7346592,14.5,8
JR京浜東北線,大森,大塚,1,39,35.5884467,139.7278683,12.7,8
JR京浜東北線,蒲田,大塚,1,43,35.5624794,139.7160731,12.0,8
JR京浜東北線,川崎,大塚,1,45,35.5313654,139.696889,10.0,8
JR京浜東北線,鶴見,大塚,1,52,35.5080356,139.6762625,9.7,8
JR京浜東北線,新子安,大塚,1,59,35.4870546,139.6548105,10.2,8
JR京浜東北線,東神奈川,大塚,1,62,35.4779292,139.6333614,11.5,8
JR京浜東北線,横浜,大塚,1,47,35.46598110000001,139.622062,12.2,8
JR京浜東北線,桜木町,大塚,1,68,35.4509136,139.6310595,12.2,8
JR京浜東北線,関内,大塚,1,70,35.4439663,139.6354978,12.3,8
JR京浜東北線,石川町,大塚,1,72,35.4387746,139.6430494,11.2,8
JR京浜東北線,山手,大塚,1,74,35.42686,139.6463741,9.2,8
JR京浜東北線,根岸,大塚,1,77,35.415819,139.6350457,9.0,8
JR京浜東北線,磯子,大塚,1,80,35.3998639,139.6179011,8.7,8
JR京浜東北線,新杉田,大塚,1,84,35.3867269,139.619549,9.5,8
JR京浜東北線,洋光台,大塚,1,87,35.378769,139.597042,7.9,8
JR京浜東北線,港南台,大塚,1,90,35.37513,139.576405,7.6,8
JR京浜東北線,本郷台,大塚,1,93,35.3674373,139.5502526,7.5,8
JR京浜東北線,大船,大塚,1,66,35.3540475,139.5312989,8.5,8
JR京葉線,東京,大塚,0,21,35.68123620000001,139.7671248,18.8,8
JR京葉線,八丁堀,大塚,1,33,35.6746248,139.7768846,17.9,8
JR京葉線,越中島,大塚,1,39,35.6679621,139.7926487,15.7,8
JR京葉線,潮見,大塚,1,42,35.6587316,139.8174046,12.2,8
JR京葉線,新木場,大塚,1,44,35.6459065,139.8267917,12.4,8
JR京葉線,葛西臨海公園,大塚,1,48,35.6444342,139.8615775,8.5,8
JR京葉線,舞浜,大塚,1,54,35.6361543,139.8838749,9.0,8
JR京葉線,新浦安,大塚,1,57,35.6495086,139.9125145,9.4,8
JR京葉線,市川塩浜,大塚,1,61,35.6665779,139.9235242,9.0,8
JR京葉線,二俣新町,大塚,1,65,35.6913568,139.959505,8.3,8
JR京葉線,南船橋,大塚,1,68,35.6819092,139.9955789,8.3,8
JR京葉線,新習志野,大塚,1,71,35.667386,140.012968,7.0,8
JR京葉線,海浜幕張,大塚,1,76,35.6484764,140.0419868,8.1,8
JR京葉線,検見川浜,大塚,1,79,35.637204,140.0592067,6.6,8
JR京葉線,稲毛海岸,大塚,1,81,35.629503,140.073825,6.9,8
JR京葉線,千葉みなと,大塚,1,85,35.606701,140.102768,9.2,8
JR京葉線,蘇我,大塚,1,78,35.5814199,140.1311605,7.5,8
JR八高線,八王子,大塚,1,57,35.6556157,139.3388529,8.1,8
JR八高線,北八王子,大塚,2,67,35.6693584,139.3633717,7.2,8
JR八高線,小宮,大塚,2,73,35.685518,139.3688694,6.2,8
JR八高線,拝島,大塚,1,59,35.72113,139.3436514,6.0,8
JR八高線,東福生,大塚,2,79,35.7459195,139.3359822,5.8,8
JR八高線,箱根ケ崎,大塚,2,83,35.771662,139.346742,5.3,8
JR八高線,金子,大塚,2,78,35.810796,139.328604,4.5,8
JR八高線,東飯能,大塚,2,69,35.853014,139.32613,5.5,8
JR八高線,高麗川,大塚,2,64,35.8962482,139.3379637,5.2,8
JR八高線,毛呂,大塚,3,80,35.9407256,139.3093221,3.4,8
JR八高線,越生,大塚,2,72,35.9621646,139.2993754,4.7,8
JR八高線,明覚,大塚,2,108,36.0033412,139.2888535,4.0,8
JR八高線,小川町,大塚,1,26,36.0584173,139.2613431,4.0,8
JR八高線,竹沢,大塚,2,107,36.075486,139.2299346,3.6,8
JR八高線,折原,大塚,2,112,36.0962049,139.1952423,4.7,8
JR八高線,寄居,大塚,2,105,36.1178872,139.1945371,4.8,8
JR八高線,用土,大塚,2,117,36.1534903,139.2009318,4.7,8
JR八高線,児玉,大塚,2,108,36.1925208,139.1359073,4.0,8
JR八高線,丹荘,大塚,2,103,36.2167652,139.1023958,3.7,8
JR八高線,群馬藤岡,大塚,2,94,36.2501593,139.0833239,3.0,8
JR八高線,北藤岡,大塚,2,89,36.2826529,139.0804668,4.3,8
JR八高線,倉賀野,大塚,1,132,36.3002847,139.0491638,6.0,8
JR八高線,高崎,大塚,1,69,36.3228267,139.0126623,6.4,8
JR内房線,千葉,大塚,1,74,35.6129259,140.1134781,8.1,8
JR内房線,本千葉,大塚,1,80,35.6018503,140.1207196,7.5,8
JR内房線,蘇我,大塚,1,78,35.5814199,140.1311605,7.5,8
