line,price,from,to,trans,min
JR京浜東北線,22.4,浜松町,大手町,0,22
JR京浜東北線,19.0,田町,大手町,0,18
JR京浜東北線,19.4,高輪ゲートウェイ,大手町,0,28
JR京浜東北線,18.2,品川,大手町,0,23
JR京浜東北線,14.5,大井町,大手町,0,33
JR京浜東北線,12.7,大森,大手町,0,36
JR京浜東北線,12.0,蒲田,大手町,0,40
JR京浜東北線,10.0,川崎,大手町,0,35
JR京浜東北線,9.7,鶴見,大手町,0,48
JR京浜東北線,10.2,新子安,大手町,1,45
JR京浜東北線,11.5,東神奈川,大手町,1,49
JR京浜東北線,12.2,横浜,大手町,0,44
JR京浜東北線,12.2,桜木町,大手町,1,53
JR京浜東北線,12.3,関内,大手町,1,57
JR京浜東北線,11.2,石川町,大手町,0,66
JR京浜東北線,9.2,山手,大手町,0,68
JR京浜東北線,9.0,根岸,大手町,0,71
JR京浜東北線,8.7,磯子,大手町,0,74
JR京浜東北線,9.5,新杉田,大手町,0,78
JR京浜東北線,7.9,洋光台,大手町,0,81
JR京浜東北線,7.6,港南台,大手町,1,74
JR京浜東北線,7.5,本郷台,大手町,1,71
JR京浜東北線,8.5,大船,大手町,0,61
JR京葉線,18.8,東京,大手町,0,1
JR京葉線,17.9,八丁堀,大手町,0,22
JR京葉線,15.7,越中島,大手町,0,24
JR京葉線,12.2,潮見,大手町,0,27
JR京葉線,12.4,新木場,大手町,0,29
JR京葉線,8.5,葛西臨海公園,大手町,0,33
JR京葉線,9.0,舞浜,大手町,0,36
JR京葉線,9.4,新浦安,大手町,0,40
JR京葉線,9.0,市川塩浜,大手町,0,44
JR京葉線,8.3,二俣新町,大手町,0,47
JR京葉線,8.3,南船橋,大手町,0,50
JR京葉線,7.0,新習志野,大手町,0,53
JR京葉線,8.1,海浜幕張,大手町,0,58
JR京葉線,6.6,検見川浜,大手町,0,61
JR京葉線,6.9,稲毛海岸,大手町,0,63
JR京葉線,9.2,千葉みなと,大手町,0,67
JR京葉線,7.5,蘇我,大手町,0,71
JR八高線,8.1,八王子,大手町,0,84
JR八高線,7.2,北八王子,大手町,1,92
JR八高線,6.2,小宮,大手町,1,95
JR八高線,6.0,拝島,大手町,0,85
JR八高線,5.8,東福生,大手町,1,94
JR八高線,5.3,箱根ケ崎,大手町,1,99
JR八高線,4.5,金子,大手町,1,104
JR八高線,5.5,東飯能,大手町,1,110
JR八高線,5.2,高麗川,大手町,1,118
JR八高線,3.4,毛呂,大手町,2,129
JR八高線,4.7,越生,大手町,2,93
JR八高線,4.0,明覚,大手町,2,119
JR八高線,4.0,小川町,大手町,0,6
JR八高線,3.6,竹沢,大手町,1,132
JR八高線,4.7,折原,大手町,1,126
JR八高線,4.8,寄居,大手町,1,102
JR八高線,4.7,用土,大手町,1,115
JR八高線,4.0,児玉,大手町,1,106
JR八高線,3.7,丹荘,大手町,1,101
JR八高線,3.0,群馬藤岡,大手町,1,92
JR八高線,4.3,北藤岡,大手町,1,87
JR八高線,6.0,倉賀野,大手町,0,134
JR八高線,6.4,高崎,大手町,0,67
JR内房線,8.1,千葉,大手町,0,57
JR内房線,7.5,本千葉,大手町,0,61
JR内房線,7.5,蘇我,大手町,0,71
JR内房線,7.0,浜野,大手町,0,76
JR内房線,6.1,八幡宿,大手町,0,78
JR内房線,5.6,五井,大手町,0,82
JR内房線,5.9,姉ケ崎,大手町,0,78
JR内房線,6.8,袖ケ浦,大手町,0,89
JR内房線,5.3,巌根,大手町,0,99
JR内房線,6.5,木更津,大手町,0,95
JR内房線,4.6,君津,大手町,0,110
JR内房線,4.9,青堀,大手町,1,125
JR内房線,4.7,大貫,大手町,1,130
JR内房線,4.7,佐貫町,大手町,1,134
JR内房線,4.7,上総湊,大手町,1,139
JR内房線,4.7,竹岡,大手町,1,145
JR内房線,4.7,浜金谷,大手町,1,150
JR内房線,11.2,安房勝山,大手町,1,158
JR内房線,4.7,岩井,大手町,1,161
JR内房線,4.7,富浦,大手町,2,451
JR内房線,5.7,那古船形,大手町,1,170
JR内房線,6.2,館山,大手町,1,175
JR内房線,4.7,九重,大手町,1,181
JR内房線,5.3,千倉,大手町,1,187
JR内房線,5.3,江見,大手町,2,210
JR内房線,4.7,太海,大手町,2,216
JR南武線,8.8,立川,大手町,0,71
JR南武線,9.2,西国立,大手町,1,77
JR南武線,8.4,矢川,大手町,1,71
JR南武線,8.3,谷保,大手町,1,69
JR南武線,8.0,西府,大手町,1,66
JR南武線,8.9,分倍河原,大手町,1,64
JR南武線,9.8,府中本町,大手町,1,62
JR南武線,8.5,南多摩,大手町,1,59
JR南武線,8.2,稲城長沼,大手町,1,57
JR南武線,8.3,矢野口,大手町,1,54
JR南武線,8.7,稲田堤,大手町,1,52
JR南武線,8.5,中野島,大手町,1,50
JR南武線,10.4,登戸,大手町,0,40
JR南武線,9.8,宿河原,大手町,1,53
JR南武線,9.5,久地,大手町,1,51
JR南武線,10.2,津田山,大手町,1,49
JR南武線,11.2,武蔵溝ノ口,大手町,0,44
JR南武線,10.0,武蔵新城,大手町,1,48
JR南武線,10.4,武蔵中原,大手町,1,44
JR南武線,12.0,武蔵小杉,大手町,0,33
JR南武線,12.0,向河原,大手町,1,42
JR南武線,10.7,平間,大手町,1,45
JR南武線,10.0,鹿島田,大手町,0,45
JR南武線,10.2,矢向,大手町,1,44
JR南武線,10.4,尻手,大手町,1,42
JR南武線,10.0,川崎,大手町,0,35
JR埼京線,10.4,北与野,大手町,1,57
JR埼京線,8.2,与野本町,大手町,1,55
JR埼京線,8.3,南与野,大手町,1,53
JR埼京線,8.8,中浦和,大手町,1,51
JR埼京線,8.9,武蔵浦和,大手町,1,47
JR埼京線,8.3,北戸田,大手町,1,44
JR埼京線,8.5,戸田公園,大手町,1,40
JR埼京線,9.3,浮間舟渡,大手町,1,37
JR埼京線,10.3,北赤羽,大手町,1,34
JR埼京線,12.0,赤羽,大手町,0,36
JR埼京線,11.4,十条,大手町,1,28
JR埼京線,12.1,板橋,大手町,0,25
JR埼京線,13.9,池袋,大手町,0,17
JR埼京線,18.9,新宿,大手町,0,26
JR埼京線,22.3,渋谷,大手町,0,17
JR埼京線,21.6,恵比寿,大手町,0,40
JR埼京線,16.8,大崎,大手町,0,32
JR埼京線,13.9,西大井,大手町,0,28
JR埼京線,12.0,武蔵小杉,大手町,0,33
JR埼京線,8.0,羽沢横浜国大,大手町,0,51
JR外房線,8.1,千葉,大手町,0,57
JR外房線,7.5,本千葉,大手町,0,61
JR外房線,7.5,蘇我,大手町,0,71
JR外房線,7.0,鎌取,大手町,0,79
JR外房線,6.7,誉田,大手町,0,84
JR外房線,5.8,土気,大手町,0,73
JR外房線,4.8,大網,大手町,0,78
JR外房線,4.6,永田,大手町,0,9
JR外房線,5.1,本納,大手町,0,109
JR外房線,4.8,新茂原,大手町,0,113
JR外房線,4.5,茂原,大手町,0,92
JR外房線,4.5,八積,大手町,0,120
JR外房線,5.9,上総一ノ宮,大手町,0,100
JR外房線,5.0,東浪見,大手町,1,119
JR外房線,4.7,太東,大手町,1,123
JR外房線,4.8,長者町,大手町,1,126
JR外房線,4.7,三門,大手町,1,129
JR外房線,4.7,浪花,大手町,1,137
JR外房線,5.0,御宿,大手町,0,112
JR外房線,5.4,勝浦,大手町,0,118
JR外房線,4.7,鵜原,大手町,1,164
JR外房線,4.7,上総興津,大手町,1,169
JR外房線,4.7,安房小湊,大手町,2,167
JR外房線,4.2,安房天津,大手町,1,170
JR宇都宮線,3.8,矢板,大手町,1,114
JR宇都宮線,3.1,片岡,大手町,1,108
JR宇都宮線,3.6,蒲須坂,大手町,1,104
JR宇都宮線,4.5,氏家,大手町,1,99
JR宇都宮線,6.0,宝積寺,大手町,1,94
