line,price,from,to,trans,min
JR京浜東北線,12.2,横浜,内幸町,0,37
JR京浜東北線,12.2,桜木町,内幸町,0,53
JR京浜東北線,12.3,関内,内幸町,0,55
JR京浜東北線,11.2,石川町,内幸町,0,57
JR京浜東北線,9.2,山手,内幸町,0,59
JR京浜東北線,9.0,根岸,内幸町,0,62
JR京浜東北線,8.7,磯子,内幸町,0,65
JR京浜東北線,9.5,新杉田,内幸町,0,68
JR京浜東北線,7.9,洋光台,内幸町,0,72
JR京浜東北線,7.6,港南台,内幸町,0,74
JR京浜東北線,7.5,本郷台,内幸町,0,77
JR京浜東北線,8.5,大船,内幸町,0,54
JR京葉線,18.8,東京,内幸町,0,13
JR京葉線,17.9,八丁堀,内幸町,1,13
JR京葉線,15.7,越中島,内幸町,1,28
JR京葉線,12.2,潮見,内幸町,1,31
JR京葉線,12.4,新木場,内幸町,1,23
JR京葉線,8.5,葛西臨海公園,内幸町,1,40
JR京葉線,9.0,舞浜,内幸町,1,43
JR京葉線,9.4,新浦安,内幸町,1,46
JR京葉線,9.0,市川塩浜,内幸町,1,50
JR京葉線,8.3,二俣新町,内幸町,1,54
JR京葉線,8.3,南船橋,内幸町,1,58
JR京葉線,7.0,新習志野,内幸町,1,61
JR京葉線,8.1,海浜幕張,内幸町,1,69
JR京葉線,6.6,検見川浜,内幸町,1,72
JR京葉線,6.9,稲毛海岸,内幸町,1,74
JR京葉線,9.2,千葉みなと,内幸町,1,70
JR京葉線,7.5,蘇我,内幸町,0,63
JR八高線,8.1,八王子,内幸町,1,87
JR八高線,7.2,北八王子,内幸町,2,93
JR八高線,6.2,小宮,内幸町,2,99
JR八高線,6.0,拝島,内幸町,1,88
JR八高線,5.8,東福生,内幸町,2,97
JR八高線,5.3,箱根ケ崎,内幸町,2,102
JR八高線,4.5,金子,内幸町,2,107
JR八高線,5.5,東飯能,内幸町,2,113
JR八高線,5.2,高麗川,内幸町,2,99
JR八高線,3.4,毛呂,内幸町,3,116
JR八高線,4.7,越生,内幸町,2,120
JR八高線,4.0,明覚,内幸町,2,152
JR八高線,4.0,小川町,内幸町,1,12
JR八高線,3.6,竹沢,内幸町,2,136
JR八高線,4.7,折原,内幸町,2,130
JR八高線,4.8,寄居,内幸町,1,133
JR八高線,4.7,用土,内幸町,2,119
JR八高線,4.0,児玉,内幸町,2,110
JR八高線,3.7,丹荘,内幸町,2,105
JR八高線,3.0,群馬藤岡,内幸町,2,96
JR八高線,4.3,北藤岡,内幸町,2,91
JR八高線,6.0,倉賀野,内幸町,0,134
JR八高線,6.4,高崎,内幸町,0,139
JR内房線,8.1,千葉,内幸町,0,57
JR内房線,7.5,本千葉,内幸町,0,60
JR内房線,7.5,蘇我,内幸町,0,63
JR内房線,7.0,浜野,内幸町,0,68
JR内房線,6.1,八幡宿,内幸町,0,71
JR内房線,5.6,五井,内幸町,0,75
JR内房線,5.9,姉ケ崎,内幸町,0,80
JR内房線,6.8,袖ケ浦,内幸町,0,89
JR内房線,5.3,巌根,内幸町,1,105
JR内房線,6.5,木更津,内幸町,0,95
JR内房線,4.6,君津,内幸町,0,102
JR内房線,4.9,青堀,内幸町,1,119
JR内房線,4.7,大貫,内幸町,1,124
JR内房線,4.7,佐貫町,内幸町,1,128
JR内房線,4.7,上総湊,内幸町,1,133
JR内房線,4.7,竹岡,内幸町,1,139
JR内房線,4.7,浜金谷,内幸町,1,144
JR内房線,11.2,安房勝山,内幸町,1,152
JR内房線,4.7,岩井,内幸町,1,155
JR内房線,4.7,富浦,内幸町,3,456
JR内房線,5.7,那古船形,内幸町,1,164
JR内房線,6.2,館山,内幸町,1,169
JR内房線,4.7,九重,内幸町,1,175
JR内房線,5.3,千倉,内幸町,1,181
JR内房線,5.3,江見,内幸町,2,593
JR内房線,4.7,太海,内幸町,2,587
JR南武線,8.8,立川,内幸町,1,74
JR南武線,9.2,西国立,内幸町,1,77
JR南武線,8.4,矢川,内幸町,1,75
JR南武線,8.3,谷保,内幸町,1,72
JR南武線,8.0,西府,内幸町,1,70
JR南武線,8.9,分倍河原,内幸町,1,68
JR南武線,9.8,府中本町,内幸町,1,65
JR南武線,8.5,南多摩,内幸町,1,63
JR南武線,8.2,稲城長沼,内幸町,1,60
JR南武線,8.3,矢野口,内幸町,1,58
JR南武線,8.7,稲田堤,内幸町,1,55
JR南武線,8.5,中野島,内幸町,1,53
JR南武線,10.4,登戸,内幸町,1,50
JR南武線,9.8,宿河原,内幸町,1,48
JR南武線,9.5,久地,内幸町,1,46
JR南武線,10.2,津田山,内幸町,1,44
JR南武線,11.2,武蔵溝ノ口,内幸町,1,41
JR南武線,10.0,武蔵新城,内幸町,1,38
JR南武線,10.4,武蔵中原,内幸町,1,36
JR南武線,12.0,武蔵小杉,内幸町,0,26
JR南武線,12.0,向河原,内幸町,1,34
JR南武線,10.7,平間,内幸町,1,36
JR南武線,10.0,鹿島田,内幸町,0,38
JR南武線,10.2,矢向,内幸町,1,37
JR南武線,10.4,尻手,内幸町,1,35
JR南武線,10.0,川崎,内幸町,0,28
JR埼京線,10.4,北与野,内幸町,1,62
JR埼京線,8.2,与野本町,内幸町,1,60
JR埼京線,8.3,南与野,内幸町,1,58
JR埼京線,8.8,中浦和,内幸町,1,56
JR埼京線,8.9,武蔵浦和,内幸町,1,52
