line,price,from,to,trans,min
JR京浜東北線,12.2,横浜,日本橋,3,179
JR京浜東北線,12.2,桜木町,日本橋,3,183
JR京浜東北線,12.3,関内,日本橋,3,184
JR京浜東北線,11.2,石川町,日本橋,3,217
JR京浜東北線,9.2,山手,日本橋,3,219
JR京浜東北線,9.0,根岸,日本橋,3,222
JR京浜東北線,8.7,磯子,日本橋,3,225
JR京浜東北線,9.5,新杉田,日本橋,3,233
JR京浜東北線,7.9,洋光台,日本橋,3,237
JR京浜東北線,7.6,港南台,日本橋,3,239
JR京浜東北線,7.5,本郷台,日本橋,3,242
JR京浜東北線,8.5,大船,日本橋,3,215
JR京葉線,18.8,東京,日本橋,2,178
JR京葉線,17.9,八丁堀,日本橋,3,201
JR京葉線,15.7,越中島,日本橋,3,203
JR京葉線,12.2,潮見,日本橋,3,206
JR京葉線,12.4,新木場,日本橋,3,209
JR京葉線,8.5,葛西臨海公園,日本橋,3,212
JR京葉線,9.0,舞浜,日本橋,3,215
JR京葉線,9.4,新浦安,日本橋,3,219
JR京葉線,9.0,市川塩浜,日本橋,3,221
JR京葉線,8.3,二俣新町,日本橋,3,225
JR京葉線,8.3,南船橋,日本橋,3,229
JR京葉線,7.0,新習志野,日本橋,3,231
JR京葉線,8.1,海浜幕張,日本橋,3,236
JR京葉線,6.6,検見川浜,日本橋,3,239
JR京葉線,6.9,稲毛海岸,日本橋,3,241
JR京葉線,9.2,千葉みなと,日本橋,3,244
JR京葉線,7.5,蘇我,日本橋,3,248
JR八高線,8.1,八王子,日本橋,3,215
JR八高線,7.2,北八王子,日本橋,4,549
JR八高線,6.2,小宮,日本橋,4,552
JR八高線,6.0,拝島,日本橋,4,525
JR八高線,5.8,東福生,日本橋,4,568
JR八高線,5.3,箱根ケ崎,日本橋,4,572
JR八高線,4.5,金子,日本橋,4,578
JR八高線,5.5,東飯能,日本橋,4,584
JR八高線,5.2,高麗川,日本橋,4,590
JR八高線,3.4,毛呂,日本橋,4,688
JR八高線,4.7,越生,日本橋,5,597
JR八高線,4.0,明覚,日本橋,4,678
JR八高線,4.0,小川町,日本橋,3,215
JR八高線,3.6,竹沢,日本橋,4,664
JR八高線,4.7,折原,日本橋,4,659
JR八高線,4.8,寄居,日本橋,5,649
JR八高線,4.7,用土,日本橋,4,649
JR八高線,4.0,児玉,日本橋,4,640
JR八高線,3.7,丹荘,日本橋,4,636
JR八高線,3.0,群馬藤岡,日本橋,4,631
JR八高線,4.3,北藤岡,日本橋,4,626
JR八高線,6.0,倉賀野,日本橋,4,611
JR八高線,6.4,高崎,日本橋,3,605
JR内房線,8.1,千葉,日本橋,3,232
JR内房線,7.5,本千葉,日本橋,4,526
JR内房線,7.5,蘇我,日本橋,3,248
JR内房線,7.0,浜野,日本橋,4,554
JR内房線,6.1,八幡宿,日本橋,4,557
JR内房線,5.6,五井,日本橋,4,561
JR内房線,5.9,姉ケ崎,日本橋,4,566
JR内房線,6.8,袖ケ浦,日本橋,4,574
JR内房線,5.3,巌根,日本橋,4,577
JR内房線,6.5,木更津,日本橋,4,581
JR内房線,4.6,君津,日本橋,5,591
JR内房線,4.9,青堀,日本橋,5,594
JR内房線,4.7,大貫,日本橋,5,601
JR内房線,4.7,佐貫町,日本橋,5,606
JR内房線,4.7,上総湊,日本橋,5,611
JR内房線,4.7,竹岡,日本橋,5,616
JR内房線,4.7,浜金谷,日本橋,4,350
JR内房線,11.2,安房勝山,日本橋,5,630
JR内房線,4.7,岩井,日本橋,5,633
JR内房線,4.7,富浦,日本橋,5,1025
JR内房線,5.7,那古船形,日本橋,5,642
JR内房線,6.2,館山,日本橋,5,646
JR内房線,4.7,九重,日本橋,5,653
JR内房線,5.3,千倉,日本橋,5,659
JR内房線,5.3,江見,日本橋,5,681
JR内房線,4.7,太海,日本橋,5,687
JR南武線,8.8,立川,日本橋,3,243
JR南武線,9.2,西国立,日本橋,4,228
JR南武線,8.4,矢川,日本橋,4,226
JR南武線,8.3,谷保,日本橋,4,224
JR南武線,8.0,西府,日本橋,4,222
JR南武線,8.9,分倍河原,日本橋,4,220
JR南武線,9.8,府中本町,日本橋,4,217
JR南武線,8.5,南多摩,日本橋,4,215
JR南武線,8.2,稲城長沼,日本橋,4,212
