line,price,from,to,trans,min
JR京浜東北線,9.0,根岸,京橋,3,212
JR京浜東北線,8.7,磯子,京橋,3,215
JR京浜東北線,9.5,新杉田,京橋,3,228
JR京浜東北線,7.9,洋光台,京橋,3,232
JR京浜東北線,7.6,港南台,京橋,3,234
JR京浜東北線,7.5,本郷台,京橋,3,237
JR京浜東北線,8.5,大船,京橋,3,208
JR京葉線,18.8,東京,京橋,2,168
JR京葉線,17.9,八丁堀,京橋,3,191
JR京葉線,15.7,越中島,京橋,3,193
JR京葉線,12.2,潮見,京橋,3,196
JR京葉線,12.4,新木場,京橋,3,199
JR京葉線,8.5,葛西臨海公園,京橋,3,202
JR京葉線,9.0,舞浜,京橋,3,205
JR京葉線,9.4,新浦安,京橋,3,209
JR京葉線,9.0,市川塩浜,京橋,3,211
JR京葉線,8.3,二俣新町,京橋,3,215
JR京葉線,8.3,南船橋,京橋,3,219
JR京葉線,7.0,新習志野,京橋,3,221
JR京葉線,8.1,海浜幕張,京橋,3,226
JR京葉線,6.6,検見川浜,京橋,3,229
JR京葉線,6.9,稲毛海岸,京橋,3,231
JR京葉線,9.2,千葉みなと,京橋,3,234
JR京葉線,7.5,蘇我,京橋,3,238
JR八高線,8.1,八王子,京橋,3,210
JR八高線,7.2,北八王子,京橋,4,547
JR八高線,6.2,小宮,京橋,4,550
JR八高線,6.0,拝島,京橋,4,515
JR八高線,5.8,東福生,京橋,4,566
JR八高線,5.3,箱根ケ崎,京橋,4,570
JR八高線,4.5,金子,京橋,4,576
JR八高線,5.5,東飯能,京橋,4,582
JR八高線,5.2,高麗川,京橋,4,588
JR八高線,3.4,毛呂,京橋,4,683
JR八高線,4.7,越生,京橋,5,592
JR八高線,4.0,明覚,京橋,4,668
JR八高線,4.0,小川町,京橋,3,205
JR八高線,3.6,竹沢,京橋,4,654
JR八高線,4.7,折原,京橋,4,649
JR八高線,4.8,寄居,京橋,4,693
JR八高線,4.7,用土,京橋,4,639
JR八高線,4.0,児玉,京橋,4,630
JR八高線,3.7,丹荘,京橋,4,626
JR八高線,3.0,群馬藤岡,京橋,4,621
JR八高線,4.3,北藤岡,京橋,4,616
JR八高線,6.0,倉賀野,京橋,4,606
JR八高線,6.4,高崎,京橋,3,595
JR内房線,8.1,千葉,京橋,3,222
JR内房線,7.5,本千葉,京橋,4,516
JR内房線,7.5,蘇我,京橋,3,238
JR内房線,7.0,浜野,京橋,4,549
