line,from,to,trans,min
JR横浜線,十日市場,宝町,2,55
JR横浜線,中山,宝町,2,52
JR横浜線,鴨居,宝町,2,48
JR横浜線,小机,宝町,1,64
JR横浜線,新横浜,宝町,1,36
JR横浜線,菊名,宝町,1,61
JR横浜線,大口,宝町,2,46
JR横浜線,東神奈川,宝町,1,47
JR横須賀線,東京,宝町,1,13
JR横須賀線,新橋,宝町,0,3
JR横須賀線,品川,宝町,0,14
JR横須賀線,西大井,宝町,1,20
JR横須賀線,武蔵小杉,宝町,1,27
JR横須賀線,新川崎,宝町,1,30
JR横須賀線,横浜,宝町,0,45
JR横須賀線,保土ケ谷,宝町,1,43
JR横須賀線,東戸塚,宝町,1,48
JR横須賀線,戸塚,宝町,1,48
JR横須賀線,大船,宝町,1,54
JR横須賀線,北鎌倉,宝町,1,62
JR横須賀線,鎌倉,宝町,1,65
JR横須賀線,逗子,宝町,1,69
JR横須賀線,東逗子,宝町,1,74
JR横須賀線,田浦,宝町,1,78
JR横須賀線,横須賀,宝町,1,86
JR横須賀線,衣笠,宝町,1,90
JR横須賀線,久里浜,宝町,0,97
JR武蔵野線,府中本町,宝町,1,94
JR武蔵野線,北府中,宝町,2,104
JR武蔵野線,西国分寺,宝町,2,61
JR武蔵野線,新小平,宝町,2,86
JR武蔵野線,新秋津,宝町,2,81
JR武蔵野線,東所沢,宝町,2,77
JR武蔵野線,新座,宝町,2,74
JR武蔵野線,北朝霞,宝町,2,70
JR武蔵野線,西浦和,宝町,2,65
JR武蔵野線,武蔵浦和,宝町,2,54
JR武蔵野線,南浦和,宝町,1,56
JR武蔵野線,東浦和,宝町,2,65
JR武蔵野線,東川口,宝町,1,71
JR武蔵野線,南越谷,宝町,1,55
JR武蔵野線,越谷レイクタウン,宝町,1,64
JR武蔵野線,吉川,宝町,1,61
JR武蔵野線,吉川美南,宝町,1,59
JR武蔵野線,新三郷,宝町,1,56
JR武蔵野線,南流山,宝町,1,51
JR武蔵野線,新松戸,宝町,1,48
JR武蔵野線,新八柱,宝町,1,44
JR武蔵野線,東松戸,宝町,0,33
JR武蔵野線,市川大野,宝町,1,47
JR武蔵野線,船橋法典,宝町,1,51
JR武蔵野線,西船橋,宝町,1,41
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,宝町,1,40
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,宝町,1,31
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,宝町,1,42
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,宝町,1,28
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,宝町,1,25
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,宝町,1,24
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,宝町,1,23
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,宝町,1,27
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,宝町,1,30
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,宝町,0,45
JR湘南新宿ライン（高崎線・東海道線）,浦和,宝町,1,40
JR湘南新宿ライン（高崎線・東海道線）,赤羽,宝町,1,31
JR湘南新宿ライン（高崎線・東海道線）,池袋,宝町,1,42
JR湘南新宿ライン（高崎線・東海道線）,新宿,宝町,1,28
JR湘南新宿ライン（高崎線・東海道線）,渋谷,宝町,1,25
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,宝町,1,24
JR湘南新宿ライン（高崎線・東海道線）,大崎,宝町,1,23
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,宝町,1,27
JR湘南新宿ライン（高崎線・東海道線）,横浜,宝町,0,45
JR湘南新宿ライン（高崎線・東海道線）,戸塚,宝町,1,48
JR湘南新宿ライン（高崎線・東海道線）,大船,宝町,1,54
JR相模線,橋本,宝町,1,96
JR相模線,南橋本,宝町,2,106
JR相模線,上溝,宝町,2,110
JR相模線,番田,宝町,2,112
JR相模線,原当麻,宝町,2,113
JR相模線,下溝,宝町,2,111
JR相模線,相武台下,宝町,2,105
JR相模線,入谷,宝町,1,17
JR相模線,海老名,宝町,1,83
JR相模線,厚木,宝町,2,90
JR相模線,社家,宝町,2,90
JR相模線,門沢橋,宝町,2,87
JR相模線,倉見,宝町,2,85
JR相模線,宮山,宝町,2,82
JR相模線,寒川,宝町,2,79
JR相模線,香川,宝町,2,76
JR相模線,北茅ケ崎,宝町,2,73
JR相模線,茅ケ崎,宝町,1,62
JR総武本線,東千葉,宝町,2,61
JR総武本線,都賀,宝町,1,63
JR総武本線,四街道,宝町,1,67
JR総武本線,物井,宝町,1,72
JR総武本線,佐倉,宝町,1,76
JR総武本線,南酒々井,宝町,2,81
JR総武本線,八街,宝町,1,101
JR総武本線,日向,宝町,3,112
JR総武本線,成東,宝町,1,115
JR総武本線,横芝,宝町,1,132
JR総武本線,飯倉,宝町,2,120
JR総武本線,飯岡,宝町,2,140
JR総武本線,倉橋,宝町,2,145
JR総武本線,猿田,宝町,2,149
JR総武本線,松岸,宝町,1,168
JR総武本線,銚子,宝町,1,172
JR総武線快速,東京,宝町,1,13
JR総武線快速,新日本橋,宝町,1,17
JR総武線快速,馬喰町,宝町,0,14
JR総武線快速,錦糸町,宝町,1,18
JR総武線快速,新小岩,宝町,1,26
JR総武線快速,市川,宝町,1,32
JR総武線快速,船橋,宝町,0,49
JR総武線快速,津田沼,宝町,1,43
JR総武線快速,稲毛,宝町,1,51
JR総武線快速,千葉,宝町,1,55
JR青梅線,立川,宝町,1,108
JR青梅線,西立川,宝町,2,73
JR青梅線,東中神,宝町,2,75
JR青梅線,中神,宝町,2,77
JR青梅線,昭島,宝町,2,80
JR青梅線,拝島,宝町,2,81
JR青梅線,牛浜,宝町,2,85
JR青梅線,福生,宝町,2,89
JR青梅線,羽村,宝町,2,92
JR青梅線,小作,宝町,2,95
JR青梅線,河辺,宝町,2,98
JR青梅線,東青梅,宝町,2,104
JR青梅線,青梅,宝町,2,106
JR青梅線,宮ノ平,宝町,3,110
JR青梅線,日向和田,宝町,3,112
JR青梅線,石神前,宝町,3,115
JR青梅線,二俣尾,宝町,3,117
JR青梅線,軍畑,宝町,3,119
JR青梅線,沢井,宝町,3,122
JR青梅線,御嶽,宝町,3,125
JR青梅線,川井,宝町,3,132
JR青梅線,古里,宝町,3,135
JR青梅線,鳩ノ巣,宝町,3,140
JR青梅線,奥多摩,宝町,3,146
JR高崎線,高崎,宝町,1,138
JR高崎線,倉賀野,宝町,1,133
JR高崎線,神保原,宝町,1,122
JR高崎線,本庄,宝町,1,118
JR高崎線,岡部,宝町,1,113
JR高崎線,深谷,宝町,1,108
JR高崎線,籠原,宝町,1,100
JR高崎線,熊谷,宝町,1,92
JR高崎線,行田,宝町,1,88
JR高崎線,北鴻巣,宝町,1,81
JR高崎線,鴻巣,宝町,1,76
JR高崎線,北本,宝町,1,72
JR高崎線,桶川,宝町,1,67
JR高崎線,北上尾,宝町,1,64
JR高崎線,上尾,宝町,5,782
JR高崎線,宮原,宝町,1,56
JR高崎線,さいたま新都心,宝町,1,45
JR高崎線,浦和,宝町,1,40
