line,from,to,trans,min
JR東海道線,川崎,霞ケ関,1,31
JR東海道線,横浜,霞ケ関,1,40
JR東海道線,戸塚,霞ケ関,1,51
JR東海道線,大船,霞ケ関,1,57
JR東海道線,藤沢,霞ケ関,1,60
JR東海道線,辻堂,霞ケ関,1,67
JR東海道線,茅ケ崎,霞ケ関,1,68
JR東海道線,平塚,霞ケ関,1,75
JR東海道線,大磯,霞ケ関,1,85
JR東海道線,二宮,霞ケ関,1,83
JR東海道線,国府津,霞ケ関,1,87
JR東海道線,鴨宮,霞ケ関,1,101
JR東海道線,小田原,霞ケ関,1,57
JR東海道線,早川,霞ケ関,1,110
JR東海道線,根府川,霞ケ関,1,115
JR東海道線,真鶴,霞ケ関,1,120
JR東海道線,湯河原,霞ケ関,1,124
JR東金線,大網,霞ケ関,1,79
JR東金線,福俵,霞ケ関,1,101
JR東金線,東金,霞ケ関,1,104
JR東金線,求名,霞ケ関,1,115
JR東金線,成東,霞ケ関,1,113
JR根岸線,大船,霞ケ関,1,57
JR根岸線,本郷台,霞ケ関,1,83
JR根岸線,港南台,霞ケ関,1,80
JR根岸線,洋光台,霞ケ関,1,78
JR根岸線,新杉田,霞ケ関,1,74
JR根岸線,磯子,霞ケ関,1,69
JR根岸線,根岸,霞ケ関,1,66
JR根岸線,山手,霞ケ関,1,63
JR根岸線,石川町,霞ケ関,1,61
JR根岸線,関内,霞ケ関,1,59
JR根岸線,桜木町,霞ケ関,1,57
JR根岸線,横浜,霞ケ関,1,40
JR横浜線,八王子,霞ケ関,1,68
JR横浜線,片倉,霞ケ関,1,95
JR横浜線,八王子みなみ野,霞ケ関,1,91
JR横浜線,相原,霞ケ関,1,87
JR横浜線,橋本,霞ケ関,1,75
JR横浜線,相模原,霞ケ関,1,81
JR横浜線,矢部,霞ケ関,1,78
JR横浜線,淵野辺,霞ケ関,1,76
JR横浜線,古淵,霞ケ関,1,73
JR横浜線,町田,霞ケ関,0,61
JR横浜線,成瀬,霞ケ関,2,61
JR横浜線,長津田,霞ケ関,1,58
JR横浜線,十日市場,霞ケ関,2,59
JR横浜線,中山,霞ケ関,2,56
JR横浜線,鴨居,霞ケ関,2,53
