line,from,to,trans,min
JR京葉線,二俣新町,日本橋,3,225
JR京葉線,南船橋,日本橋,3,229
JR京葉線,新習志野,日本橋,3,231
JR京葉線,海浜幕張,日本橋,3,236
JR京葉線,検見川浜,日本橋,3,239
JR京葉線,稲毛海岸,日本橋,3,241
JR京葉線,千葉みなと,日本橋,3,244
JR京葉線,蘇我,日本橋,3,248
JR八高線,八王子,日本橋,3,215
JR八高線,北八王子,日本橋,4,549
JR八高線,小宮,日本橋,4,552
JR八高線,拝島,日本橋,4,525
JR八高線,東福生,日本橋,4,568
JR八高線,箱根ケ崎,日本橋,4,572
JR八高線,金子,日本橋,4,578
JR八高線,東飯能,日本橋,4,584
JR八高線,高麗川,日本橋,4,590
JR八高線,毛呂,日本橋,4,688
JR八高線,越生,日本橋,5,597
JR八高線,明覚,日本橋,4,678
JR八高線,小川町,日本橋,3,215
JR八高線,竹沢,日本橋,4,664
JR八高線,折原,日本橋,4,659
JR八高線,寄居,日本橋,5,649
JR八高線,用土,日本橋,4,649
JR八高線,児玉,日本橋,4,640
JR八高線,丹荘,日本橋,4,636
JR八高線,群馬藤岡,日本橋,4,631
JR八高線,北藤岡,日本橋,4,626
JR八高線,倉賀野,日本橋,4,611
JR八高線,高崎,日本橋,3,605
JR内房線,千葉,日本橋,3,232
JR内房線,本千葉,日本橋,4,526
JR内房線,蘇我,日本橋,3,248
JR内房線,浜野,日本橋,4,554
JR内房線,八幡宿,日本橋,4,557
JR内房線,五井,日本橋,4,561
JR内房線,姉ケ崎,日本橋,4,566
JR内房線,袖ケ浦,日本橋,4,574
JR内房線,巌根,日本橋,4,577
JR内房線,木更津,日本橋,4,581
JR内房線,君津,日本橋,5,591
JR内房線,青堀,日本橋,5,594
JR内房線,大貫,日本橋,5,601
JR内房線,佐貫町,日本橋,5,606
JR内房線,上総湊,日本橋,5,611
JR内房線,竹岡,日本橋,5,616
JR内房線,浜金谷,日本橋,4,350
JR内房線,安房勝山,日本橋,5,630
JR内房線,岩井,日本橋,5,633
JR内房線,富浦,日本橋,5,1025
JR内房線,那古船形,日本橋,5,642
JR内房線,館山,日本橋,5,646
JR内房線,九重,日本橋,5,653
JR内房線,千倉,日本橋,5,659
JR内房線,江見,日本橋,5,681
JR内房線,太海,日本橋,5,687
JR南武線,立川,日本橋,3,243
JR南武線,西国立,日本橋,4,228
JR南武線,矢川,日本橋,4,226
JR南武線,谷保,日本橋,4,224
JR南武線,西府,日本橋,4,222
JR南武線,分倍河原,日本橋,4,220
JR南武線,府中本町,日本橋,4,217
JR南武線,南多摩,日本橋,4,215
JR南武線,稲城長沼,日本橋,4,212
JR南武線,矢野口,日本橋,4,210
JR南武線,稲田堤,日本橋,4,208
JR南武線,中野島,日本橋,4,206
JR南武線,登戸,日本橋,4,203
JR南武線,宿河原,日本橋,4,201
JR南武線,久地,日本橋,4,199
JR南武線,津田山,日本橋,4,197
JR南武線,武蔵溝ノ口,日本橋,4,195
JR南武線,武蔵新城,日本橋,4,192
JR南武線,武蔵中原,日本橋,4,189
JR南武線,武蔵小杉,日本橋,3,177
JR南武線,向河原,日本橋,4,189
JR南武線,平間,日本橋,4,191
JR南武線,鹿島田,日本橋,3,206
JR南武線,矢向,日本橋,4,195
JR南武線,尻手,日本橋,4,206
JR南武線,川崎,日本橋,3,195
JR埼京線,北与野,日本橋,4,244
JR埼京線,与野本町,日本橋,4,243
JR埼京線,南与野,日本橋,4,240
JR埼京線,中浦和,日本橋,4,238
JR埼京線,武蔵浦和,日本橋,4,236
JR埼京線,北戸田,日本橋,4,233
JR埼京線,戸田公園,日本橋,4,229
JR埼京線,浮間舟渡,日本橋,4,227
JR埼京線,北赤羽,日本橋,4,225
JR埼京線,赤羽,日本橋,3,215
JR埼京線,十条,日本橋,4,220
JR埼京線,板橋,日本橋,3,231
JR埼京線,池袋,日本橋,3,210
JR埼京線,新宿,日本橋,3,201
JR埼京線,渋谷,日本橋,3,193
JR埼京線,恵比寿,日本橋,3,192
JR埼京線,大崎,日本橋,3,184
JR埼京線,西大井,日本橋,3,190
JR埼京線,武蔵小杉,日本橋,3,177
JR埼京線,羽沢横浜国大,日本橋,3,167
JR外房線,千葉,日本橋,3,232
JR外房線,本千葉,日本橋,4,526
JR外房線,蘇我,日本橋,3,248
JR外房線,鎌取,日本橋,4,557
JR外房線,誉田,日本橋,4,561
JR外房線,土気,日本橋,4,566
JR外房線,大網,日本橋,4,570
JR外房線,永田,日本橋,3,211
JR外房線,本納,日本橋,4,576
JR外房線,新茂原,日本橋,4,580
JR外房線,茂原,日本橋,4,583
JR外房線,八積,日本橋,4,588
