line,from,to,trans,min
JR京葉線,蘇我,京橋,3,238
JR八高線,八王子,京橋,3,210
JR八高線,北八王子,京橋,4,547
JR八高線,小宮,京橋,4,550
JR八高線,拝島,京橋,4,515
JR八高線,東福生,京橋,4,566
JR八高線,箱根ケ崎,京橋,4,570
JR八高線,金子,京橋,4,576
JR八高線,東飯能,京橋,4,582
JR八高線,高麗川,京橋,4,588
JR八高線,毛呂,京橋,4,683
JR八高線,越生,京橋,5,592
JR八高線,明覚,京橋,4,668
JR八高線,小川町,京橋,3,205
JR八高線,竹沢,京橋,4,654
JR八高線,折原,京橋,4,649
JR八高線,寄居,京橋,4,693
JR八高線,用土,京橋,4,639
JR八高線,児玉,京橋,4,630
JR八高線,丹荘,京橋,4,626
JR八高線,群馬藤岡,京橋,4,621
JR八高線,北藤岡,京橋,4,616
JR八高線,倉賀野,京橋,4,606
JR八高線,高崎,京橋,3,595
JR内房線,千葉,京橋,3,222
JR内房線,本千葉,京橋,4,516
JR内房線,蘇我,京橋,3,238
JR内房線,浜野,京橋,4,549
JR内房線,八幡宿,京橋,4,552
JR内房線,五井,京橋,4,556
JR内房線,姉ケ崎,京橋,4,561
JR内房線,袖ケ浦,京橋,4,569
JR内房線,巌根,京橋,4,572
JR内房線,木更津,京橋,4,576
JR内房線,君津,京橋,5,586
JR内房線,青堀,京橋,5,589
JR内房線,大貫,京橋,5,596
JR内房線,佐貫町,京橋,5,601
JR内房線,上総湊,京橋,5,606
JR内房線,竹岡,京橋,5,611
JR内房線,浜金谷,京橋,4,371
JR内房線,安房勝山,京橋,5,625
JR内房線,岩井,京橋,5,628
JR内房線,富浦,京橋,5,1014
JR内房線,那古船形,京橋,5,637
JR内房線,館山,京橋,5,641
JR内房線,九重,京橋,5,648
JR内房線,千倉,京橋,5,654
JR内房線,江見,京橋,5,676
JR内房線,太海,京橋,4,349
JR南武線,立川,京橋,3,233
JR南武線,西国立,京橋,4,226
JR南武線,矢川,京橋,4,224
JR南武線,谷保,京橋,4,222
JR南武線,西府,京橋,4,220
JR南武線,分倍河原,京橋,4,231
JR南武線,府中本町,京橋,4,215
JR南武線,南多摩,京橋,4,213
JR南武線,稲城長沼,京橋,4,208
JR南武線,矢野口,京橋,4,206
JR南武線,稲田堤,京橋,4,203
JR南武線,中野島,京橋,4,201
JR南武線,登戸,京橋,4,198
JR南武線,宿河原,京橋,4,197
JR南武線,久地,京橋,4,195
JR南武線,津田山,京橋,4,193
JR南武線,武蔵溝ノ口,京橋,4,190
JR南武線,武蔵新城,京橋,4,188
JR南武線,武蔵中原,京橋,4,185
JR南武線,武蔵小杉,京橋,3,174
JR南武線,向河原,京橋,4,189
JR南武線,平間,京橋,4,191
JR南武線,鹿島田,京橋,3,201
JR南武線,矢向,京橋,4,195
JR南武線,尻手,京橋,4,196
JR南武線,川崎,京橋,3,187
JR埼京線,北与野,京橋,4,234
JR埼京線,与野本町,京橋,4,233
JR埼京線,南与野,京橋,4,230
JR埼京線,中浦和,京橋,4,228
JR埼京線,武蔵浦和,京橋,4,226
JR埼京線,北戸田,京橋,4,223
JR埼京線,戸田公園,京橋,4,219
JR埼京線,浮間舟渡,京橋,4,217
JR埼京線,北赤羽,京橋,4,215
JR埼京線,赤羽,京橋,3,205
JR埼京線,十条,京橋,4,210
JR埼京線,板橋,京橋,3,221
JR埼京線,池袋,京橋,3,200
JR埼京線,新宿,京橋,3,191
JR埼京線,渋谷,京橋,3,184
JR埼京線,恵比寿,京橋,3,182
JR埼京線,大崎,京橋,3,174
JR埼京線,西大井,京橋,3,185
JR埼京線,武蔵小杉,京橋,3,174
JR埼京線,羽沢横浜国大,京橋,3,167
JR外房線,千葉,京橋,3,222
JR外房線,本千葉,京橋,4,516
JR外房線,蘇我,京橋,3,238
JR外房線,鎌取,京橋,4,552
JR外房線,誉田,京橋,4,556
JR外房線,土気,京橋,4,561
JR外房線,大網,京橋,4,565
JR外房線,永田,京橋,3,201
JR外房線,本納,京橋,4,571
JR外房線,新茂原,京橋,4,575
JR外房線,茂原,京橋,4,578
JR外房線,八積,京橋,4,583
JR外房線,上総一ノ宮,京橋,4,587
JR外房線,東浪見,京橋,4,624
JR外房線,太東,京橋,4,628
JR外房線,長者町,京橋,4,632
JR外房線,三門,京橋,4,635
JR外房線,浪花,京橋,4,643
JR外房線,御宿,京橋,3,303
JR外房線,勝浦,京橋,3,309
JR外房線,鵜原,京橋,4,659
JR外房線,上総興津,京橋,4,663
JR外房線,安房小湊,京橋,4,673
JR外房線,安房天津,京橋,4,678
JR宇都宮線,矢板,京橋,4,637
JR宇都宮線,片岡,京橋,4,631
JR宇都宮線,蒲須坂,京橋,4,627
JR宇都宮線,氏家,京橋,4,623
JR宇都宮線,宝積寺,京橋,4,618
JR宇都宮線,宇都宮,京橋,3,594
JR宇都宮線,雀宮,京橋,4,595
JR宇都宮線,石橋,京橋,1,37
JR宇都宮線,自治医大,京橋,4,585
JR宇都宮線,小金井,京橋,4,582
JR宇都宮線,小山,京橋,3,609
JR宇都宮線,間々田,京橋,4,570
JR宇都宮線,野木,京橋,4,566
JR宇都宮線,古河,京橋,4,562
JR宇都宮線,栗橋,京橋,4,556
JR宇都宮線,東鷲宮,京橋,4,550
JR宇都宮線,久喜,京橋,4,547
JR宇都宮線,新白岡,京橋,4,544
JR宇都宮線,白岡,京橋,4,541
JR宇都宮線,蓮田,京橋,4,537
JR宇都宮線,東大宮,京橋,4,533
JR宇都宮線,土呂,京橋,4,531
JR宇都宮線,さいたま新都心,京橋,3,237
JR宇都宮線,浦和,京橋,3,230
JR宇都宮線,赤羽,京橋,3,205
JR宇都宮線,尾久,京橋,4,213
JR宇都宮線,上野,京橋,3,187
JR山手線,大崎,京橋,3,174
JR山手線,五反田,京橋,3,177
JR山手線,目黒,京橋,3,179
JR山手線,恵比寿,京橋,3,182
JR山手線,渋谷,京橋,3,184
JR山手線,原宿,京橋,3,187
JR山手線,代々木,京橋,3,189
JR山手線,新宿,京橋,3,191
JR山手線,新大久保,京橋,3,194
JR山手線,高田馬場,京橋,3,196
JR山手線,目白,京橋,3,198
JR山手線,池袋,京橋,3,200
JR山手線,大塚,京橋,3,204
JR山手線,巣鴨,京橋,3,208
JR山手線,駒込,京橋,3,206
JR山手線,田端,京橋,3,195
JR山手線,西日暮里,京橋,3,193
JR山手線,日暮里,京橋,3,191
JR山手線,鶯谷,京橋,3,189
JR山手線,上野,京橋,3,187
JR山手線,御徒町,京橋,3,186
JR山手線,秋葉原,京橋,3,183
JR山手線,神田,京橋,3,182
JR山手線,東京,京橋,2,168
JR山手線,有楽町,京橋,3,186
JR山手線,新橋,京橋,3,180
JR山手線,浜松町,京橋,3,182
JR山手線,田町,京橋,3,180
JR山手線,高輪ゲートウェイ,京橋,3,178
JR山手線,品川,京橋,2,161
JR川越線,日進,京橋,6,965
JR川越線,西大宮,京橋,4,546
JR川越線,指扇,京橋,4,548
JR川越線,南古谷,京橋,4,553
JR川越線,川越,京橋,4,540
JR川越線,西川越,京橋,4,610
JR川越線,的場,京橋,4,601
JR川越線,笠幡,京橋,4,597
JR川越線,武蔵高萩,京橋,4,593
JR川越線,高麗川,京橋,4,588
JR常磐線,大津港,京橋,5,690
JR常磐線,磯原,京橋,4,735
JR常磐線,南中郷,京橋,5,680
JR常磐線,高萩,京橋,5,675
JR常磐線,十王,京橋,5,670
JR常磐線,小木津,京橋,5,666
JR常磐線,日立,京橋,5,661
JR常磐線,常陸多賀,京橋,5,657
JR常磐線,大甕,京橋,5,652
JR常磐線,東海,京橋,3,196
JR常磐線,佐和,京橋,5,642
JR常磐線,勝田,京橋,4,616
JR常磐線,水戸,京橋,4,608
JR常磐線,赤塚,京橋,4,223
JR常磐線,内原,京橋,4,598
JR常磐線,友部,京橋,4,594
JR常磐線,岩間,京橋,4,589
JR常磐線,羽鳥,京橋,4,584
JR常磐線,石岡,京橋,4,579
JR常磐線,神立,京橋,4,570
JR常磐線,土浦,京橋,4,563
JR常磐線,荒川沖,京橋,4,558
JR常磐線,ひたち野うしく,京橋,4,555
JR常磐線,牛久,京橋,4,550
JR常磐線,藤代,京橋,4,543
JR常磐線,取手,京橋,4,240
JR常磐線,天王台,京橋,4,236
JR常磐線,我孫子,京橋,1,44
JR常磐線,柏,京橋,1,40
JR常磐線,松戸,京橋,3,238
JR常磐線,北千住,京橋,3,213
JR常磐線,南千住,京橋,4,200
JR常磐線,三河島,京橋,4,205
JR常磐線,日暮里,京橋,3,191
JR常磐線,上野,京橋,3,187
JR御殿場線,国府津,京橋,3,159
JR御殿場線,下曽我,京橋,4,166
JR御殿場線,上大井,京橋,4,169
JR御殿場線,相模金子,京橋,4,172
JR御殿場線,松田,京橋,3,179
JR御殿場線,東山北,京橋,4,179
JR御殿場線,山北,京橋,4,183
JR御殿場線,谷峨,京橋,4,594
JR成田線,佐倉,京橋,4,517
JR成田線,酒々井,京橋,3,615
JR成田線,成田,京橋,3,622
JR成田線,久住,京橋,4,582
JR成田線,滑河,京橋,4,589
JR成田線,下総神崎,京橋,4,596
JR成田線,大戸,京橋,4,600
JR成田線,佐原,京橋,4,605
JR成田線,香取,京橋,5,620
JR成田線,水郷,京橋,4,638
JR成田線,小見川,京橋,4,644
JR成田線,笹川,京橋,4,649
JR成田線,下総橘,京橋,4,655
JR成田線,下総豊里,京橋,4,659
JR成田線,椎柴,京橋,4,664
JR成田線,松岸,京橋,4,644
JR成田線,銚子,京橋,4,648
JR東海道線,東京,京橋,2,168
JR東海道線,新橋,京橋,3,180
JR東海道線,品川,京橋,2,161
JR東海道線,川崎,京橋,3,187
JR東海道線,横浜,京橋,3,169
JR東海道線,戸塚,京橋,3,197
JR東海道線,大船,京橋,3,208
JR東海道線,藤沢,京橋,3,203
JR東海道線,辻堂,京橋,3,200
JR東海道線,茅ケ崎,京橋,3,196
JR東海道線,平塚,京橋,3,172
JR東海道線,大磯,京橋,3,168
JR東海道線,二宮,京橋,3,164
JR東海道線,国府津,京橋,3,159
JR東海道線,鴨宮,京橋,3,155
JR東海道線,小田原,京橋,2,141
JR東海道線,早川,京橋,3,160
JR東海道線,根府川,京橋,3,164
JR東海道線,真鶴,京橋,3,170
JR東海道線,湯河原,京橋,3,231
JR東金線,大網,京橋,4,565
JR東金線,福俵,京橋,5,604
JR東金線,東金,京橋,5,608
JR東金線,求名,京橋,5,604
JR東金線,成東,京橋,4,589
JR根岸線,大船,京橋,3,208
JR根岸線,本郷台,京橋,3,237
JR根岸線,港南台,京橋,3,234
JR根岸線,洋光台,京橋,3,232
JR根岸線,新杉田,京橋,3,228
JR根岸線,磯子,京橋,3,215
JR根岸線,根岸,京橋,3,212
JR根岸線,山手,京橋,3,209
JR根岸線,石川町,京橋,3,207
JR根岸線,関内,京橋,3,174
JR根岸線,桜木町,京橋,3,173
JR根岸線,横浜,京橋,3,169
JR横浜線,八王子,京橋,3,210
JR横浜線,片倉,京橋,3,207
JR横浜線,八王子みなみ野,京橋,3,205
JR横浜線,相原,京橋,3,202
JR横浜線,橋本,京橋,3,192
JR横浜線,相模原,京橋,3,189
JR横浜線,矢部,京橋,3,186
JR横浜線,淵野辺,京橋,3,184
JR横浜線,古淵,京橋,3,181
JR横浜線,町田,京橋,3,178
JR横浜線,成瀬,京橋,3,175
JR横浜線,長津田,京橋,3,172
JR横浜線,十日市場,京橋,3,169
JR横浜線,中山,京橋,3,166
JR横浜線,鴨居,京橋,3,163
JR横浜線,小机,京橋,3,160
JR横浜線,新横浜,京橋,2,150
JR横浜線,菊名,京橋,3,157
JR横浜線,大口,京橋,3,161
JR横浜線,東神奈川,京橋,3,164
JR横須賀線,東京,京橋,2,168
JR横須賀線,新橋,京橋,3,180
JR横須賀線,品川,京橋,2,161
JR横須賀線,西大井,京橋,3,185
JR横須賀線,武蔵小杉,京橋,3,174
JR横須賀線,新川崎,京橋,3,193
JR横須賀線,横浜,京橋,3,169
JR横須賀線,保土ケ谷,京橋,3,207
JR横須賀線,東戸塚,京橋,3,211
JR横須賀線,戸塚,京橋,3,197
JR横須賀線,大船,京橋,3,208
JR横須賀線,北鎌倉,京橋,3,224
JR横須賀線,鎌倉,京橋,3,227
JR横須賀線,逗子,京橋,3,231
JR横須賀線,東逗子,京橋,3,236
JR横須賀線,田浦,京橋,3,240
JR横須賀線,横須賀,京橋,3,243
JR横須賀線,衣笠,京橋,3,247
JR横須賀線,久里浜,京橋,3,253
JR武蔵野線,府中本町,京橋,4,215
JR武蔵野線,北府中,京橋,3,639
JR武蔵野線,西国分寺,京橋,3,228
JR武蔵野線,新小平,京橋,4,234
JR武蔵野線,新秋津,京橋,4,239
JR武蔵野線,東所沢,京橋,4,242
JR武蔵野線,新座,京橋,4,241
JR武蔵野線,北朝霞,京橋,4,237
JR武蔵野線,西浦和,京橋,4,233
JR武蔵野線,武蔵浦和,京橋,4,226
JR武蔵野線,南浦和,京橋,3,217
JR武蔵野線,東浦和,京橋,3,604
JR武蔵野線,東川口,京橋,4,486
JR武蔵野線,南越谷,京橋,3,571
JR武蔵野線,越谷レイクタウン,京橋,3,593
JR武蔵野線,吉川,京橋,3,591
JR武蔵野線,吉川美南,京橋,3,588
JR武蔵野線,新三郷,京橋,3,586
JR武蔵野線,南流山,京橋,3,581
JR武蔵野線,新松戸,京橋,3,245
JR武蔵野線,新八柱,京橋,5,243
JR武蔵野線,東松戸,京橋,3,572
JR武蔵野線,市川大野,京橋,3,569
JR武蔵野線,船橋法典,京橋,3,566
JR武蔵野線,西船橋,京橋,3,228
JR湘南新宿ライン（宇都宮線・横須賀線）,浦和,京橋,3,230
JR湘南新宿ライン（宇都宮線・横須賀線）,赤羽,京橋,3,205
JR湘南新宿ライン（宇都宮線・横須賀線）,池袋,京橋,3,200
JR湘南新宿ライン（宇都宮線・横須賀線）,新宿,京橋,3,191
JR湘南新宿ライン（宇都宮線・横須賀線）,渋谷,京橋,3,184
JR湘南新宿ライン（宇都宮線・横須賀線）,恵比寿,京橋,3,182
JR湘南新宿ライン（宇都宮線・横須賀線）,大崎,京橋,3,174
JR湘南新宿ライン（宇都宮線・横須賀線）,武蔵小杉,京橋,3,174
JR湘南新宿ライン（宇都宮線・横須賀線）,新川崎,京橋,3,193
JR湘南新宿ライン（宇都宮線・横須賀線）,横浜,京橋,3,169
JR湘南新宿ライン（高崎線・東海道線）,浦和,京橋,3,230
JR湘南新宿ライン（高崎線・東海道線）,赤羽,京橋,3,205
JR湘南新宿ライン（高崎線・東海道線）,池袋,京橋,3,200
JR湘南新宿ライン（高崎線・東海道線）,新宿,京橋,3,191
JR湘南新宿ライン（高崎線・東海道線）,渋谷,京橋,3,184
JR湘南新宿ライン（高崎線・東海道線）,恵比寿,京橋,3,182
JR湘南新宿ライン（高崎線・東海道線）,大崎,京橋,3,174
JR湘南新宿ライン（高崎線・東海道線）,武蔵小杉,京橋,3,174
JR湘南新宿ライン（高崎線・東海道線）,横浜,京橋,3,169
JR湘南新宿ライン（高崎線・東海道線）,戸塚,京橋,3,197
JR湘南新宿ライン（高崎線・東海道線）,大船,京橋,3,208
JR相模線,橋本,京橋,3,192
JR相模線,南橋本,京橋,4,199
JR相模線,上溝,京橋,4,203
JR相模線,番田,京橋,4,205
JR相模線,原当麻,京橋,4,208
JR相模線,下溝,京橋,4,211
JR相模線,相武台下,京橋,4,214
JR相模線,入谷,京橋,4,201
JR相模線,海老名,京橋,3,198
JR相模線,厚木,京橋,4,210
JR相模線,社家,京橋,4,213
JR相模線,門沢橋,京橋,4,216
JR相模線,倉見,京橋,4,218
JR相模線,宮山,京橋,4,221
JR相模線,寒川,京橋,4,224
JR相模線,香川,京橋,4,484
JR相模線,北茅ケ崎,京橋,4,481
JR相模線,茅ケ崎,京橋,3,196
JR総武本線,東千葉,京橋,4,514
JR総武本線,都賀,京橋,3,597
JR総武本線,四街道,京橋,3,601
JR総武本線,物井,京橋,4,513
JR総武本線,佐倉,京橋,4,517
JR総武本線,南酒々井,京橋,4,535
JR総武本線,八街,京橋,4,543
JR総武本線,日向,京橋,5,557
JR総武本線,成東,京橋,4,589
JR総武本線,横芝,京橋,4,606
JR総武本線,飯倉,京橋,4,613
JR総武本線,飯岡,京橋,4,630
JR総武本線,倉橋,京橋,4,635
JR総武本線,猿田,京橋,4,638
JR総武本線,松岸,京橋,4,644
JR総武本線,銚子,京橋,4,648
JR総武線快速,東京,京橋,2,168
JR総武線快速,新日本橋,京橋,3,186
JR総武線快速,馬喰町,京橋,3,188
JR総武線快速,錦糸町,京橋,3,192
JR総武線快速,新小岩,京橋,3,197
JR総武線快速,市川,京橋,3,202
JR総武線快速,船橋,京橋,3,208
JR総武線快速,津田沼,京橋,3,211
JR総武線快速,稲毛,京橋,3,218
JR総武線快速,千葉,京橋,3,222
JR青梅線,立川,京橋,3,233
JR青梅線,西立川,京橋,4,506
JR青梅線,東中神,京橋,4,508
JR青梅線,中神,京橋,4,509
JR青梅線,昭島,京橋,4,512
JR青梅線,拝島,京橋,4,515
JR青梅線,牛浜,京橋,4,517
JR青梅線,福生,京橋,4,519
JR青梅線,羽村,京橋,4,522
JR青梅線,小作,京橋,4,525
JR青梅線,河辺,京橋,4,528
JR青梅線,東青梅,京橋,4,530
JR青梅線,青梅,京橋,4,532
JR青梅線,宮ノ平,京橋,5,555
JR青梅線,日向和田,京橋,5,557
JR青梅線,石神前,京橋,5,559
JR青梅線,二俣尾,京橋,5,562
JR青梅線,軍畑,京橋,5,564
JR青梅線,沢井,京橋,5,566
JR青梅線,御嶽,京橋,5,569
JR青梅線,川井,京橋,5,574
JR青梅線,古里,京橋,5,577
JR青梅線,鳩ノ巣,京橋,5,582
JR青梅線,奥多摩,京橋,5,588
JR高崎線,高崎,京橋,3,595
JR高崎線,倉賀野,京橋,4,606
JR高崎線,神保原,京橋,4,596
JR高崎線,本庄,京橋,4,592
JR高崎線,岡部,京橋,4,587
JR高崎線,深谷,京橋,4,583
JR高崎線,籠原,京橋,4,578
JR高崎線,熊谷,京橋,3,618
JR高崎線,行田,京橋,4,568
JR高崎線,北鴻巣,京橋,4,561
JR高崎線,鴻巣,京橋,4,557
JR高崎線,北本,京橋,4,554
JR高崎線,桶川,京橋,4,549
JR高崎線,北上尾,京橋,4,547
JR高崎線,上尾,京橋,6,1034
JR高崎線,宮原,京橋,4,540
JR高崎線,さいたま新都心,京橋,3,237
JR高崎線,浦和,京橋,3,230
JR高崎線,赤羽,京橋,3,205
JR高崎線,尾久,京橋,4,213
JR高崎線,上野,京橋,3,187
JR鶴見線,鶴見,京橋,3,190
JR鶴見線,国道,京橋,4,537
JR鶴見線,鶴見小野,京橋,4,539
JR鶴見線,弁天橋,京橋,4,541
JR鶴見線,浅野,京橋,4,543
JR鶴見線,新芝浦,京橋,4,688
JR鶴見線,安善,京橋,4,544
JR鶴見線,大川,京橋,4,229
JR鶴見線,武蔵白石,京橋,4,546
JR鶴見線,浜川崎,京橋,6,201
JR鶴見線,昭和,京橋,4,588
JR鶴見線,扇町,京橋,0,9
JR鹿島線,佐原,京橋,4,605
JR鹿島線,香取,京橋,5,620
JR鹿島線,十二橋,京橋,5,623
JR鹿島線,潮来,京橋,5,626
JR鹿島線,延方,京橋,5,633
JR鹿島線,鹿島神宮,京橋,5,637
つくばエクスプレス,秋葉原,京橋,3,183
つくばエクスプレス,新御徒町,京橋,4,194
つくばエクスプレス,浅草,京橋,3,208
つくばエクスプレス,南千住,京橋,4,200
つくばエクスプレス,北千住,京橋,3,213
つくばエクスプレス,青井,京橋,4,206
つくばエクスプレス,六町,京橋,4,208
つくばエクスプレス,八潮,京橋,4,211
つくばエクスプレス,三郷中央,京橋,4,534
つくばエクスプレス,南流山,京橋,3,581
つくばエクスプレス,流山セントラルパーク,京橋,4,540
つくばエクスプレス,流山おおたかの森,京橋,4,503
つくばエクスプレス,柏の葉キャンパス,京橋,4,546
つくばエクスプレス,柏たなか,京橋,4,548
つくばエクスプレス,守谷,京橋,4,552
つくばエクスプレス,みらい平,京橋,4,558
つくばエクスプレス,みどりの,京橋,4,561
つくばエクスプレス,万博記念公園,京橋,1,45
つくばエクスプレス,研究学園,京橋,4,567
つくばエクスプレス,つくば,京橋,4,570
りんかい線,大崎,京橋,3,174
りんかい線,大井町,京橋,3,176
りんかい線,品川シーサイド,京橋,4,199
りんかい線,天王洲アイル,京橋,4,196
りんかい線,東京テレポート,京橋,4,205
りんかい線,国際展示場,京橋,4,218
りんかい線,東雲,京橋,4,524
りんかい線,新木場,京橋,3,199
京急久里浜線,堀ノ内,京橋,4,217
京急久里浜線,新大津,京橋,4,219
京急久里浜線,北久里浜,京橋,4,220
京急久里浜線,京急久里浜,京橋,4,223
京急久里浜線,ＹＲＰ野比,京橋,4,228
京急久里浜線,京急長沢,京橋,4,231
京急久里浜線,津久井浜,京橋,4,232
京急久里浜線,三浦海岸,京橋,4,234
京急久里浜線,三崎口,京橋,3,710
京急大師線,京急川崎,京橋,3,196
京急大師線,港町,京橋,4,200
京急大師線,鈴木町,京橋,4,202
京急大師線,川崎大師,京橋,4,203
京急大師線,東門前,京橋,4,205
京急大師線,小島新田,京橋,4,208
京急本線,泉岳寺,京橋,3,179
京急本線,品川,京橋,2,161
京急本線,北品川,京橋,3,182
京急本線,新馬場,京橋,3,183
京急本線,青物横丁,京橋,3,181
京急本線,鮫洲,京橋,3,186
京急本線,立会川,京橋,3,184
京急本線,大森海岸,京橋,3,190
京急本線,平和島,京橋,3,186
