line,from,to,trans,min
JR京浜東北線,根岸,銀座一丁目,1,64
JR京浜東北線,磯子,銀座一丁目,1,67
JR京浜東北線,新杉田,銀座一丁目,1,70
JR京浜東北線,洋光台,銀座一丁目,1,74
JR京浜東北線,港南台,銀座一丁目,1,76
JR京浜東北線,本郷台,銀座一丁目,1,79
JR京浜東北線,大船,銀座一丁目,1,56
JR京葉線,東京,銀座一丁目,0,9
JR京葉線,八丁堀,銀座一丁目,0,12
JR京葉線,越中島,銀座一丁目,1,20
JR京葉線,潮見,銀座一丁目,1,17
JR京葉線,新木場,銀座一丁目,0,11
JR京葉線,葛西臨海公園,銀座一丁目,1,19
JR京葉線,舞浜,銀座一丁目,1,22
JR京葉線,新浦安,銀座一丁目,1,25
JR京葉線,市川塩浜,銀座一丁目,1,29
JR京葉線,二俣新町,銀座一丁目,1,33
JR京葉線,南船橋,銀座一丁目,1,37
JR京葉線,新習志野,銀座一丁目,1,39
JR京葉線,海浜幕張,銀座一丁目,1,42
JR京葉線,検見川浜,銀座一丁目,1,45
JR京葉線,稲毛海岸,銀座一丁目,1,47
JR京葉線,千葉みなと,銀座一丁目,1,51
JR京葉線,蘇我,銀座一丁目,1,55
JR八高線,八王子,銀座一丁目,1,76
JR八高線,北八王子,銀座一丁目,2,87
JR八高線,小宮,銀座一丁目,2,89
JR八高線,拝島,銀座一丁目,1,80
JR八高線,東福生,銀座一丁目,2,89
JR八高線,箱根ケ崎,銀座一丁目,1,130
JR八高線,金子,銀座一丁目,1,122
JR八高線,東飯能,銀座一丁目,1,98
JR八高線,高麗川,銀座一丁目,1,108
JR八高線,毛呂,銀座一丁目,2,125
JR八高線,越生,銀座一丁目,1,115
JR八高線,明覚,銀座一丁目,2,135
JR八高線,小川町,銀座一丁目,0,17
JR八高線,竹沢,銀座一丁目,2,130
JR八高線,折原,銀座一丁目,2,135
JR八高線,寄居,銀座一丁目,2,112
JR八高線,用土,銀座一丁目,2,124
JR八高線,児玉,銀座一丁目,2,115
JR八高線,丹荘,銀座一丁目,2,110
JR八高線,群馬藤岡,銀座一丁目,2,101
JR八高線,北藤岡,銀座一丁目,2,96
JR八高線,倉賀野,銀座一丁目,1,138
JR八高線,高崎,銀座一丁目,1,76
JR内房線,千葉,銀座一丁目,1,58
JR内房線,本千葉,銀座一丁目,1,62
JR内房線,蘇我,銀座一丁目,1,55
JR内房線,浜野,銀座一丁目,1,62
JR内房線,八幡宿,銀座一丁目,1,64
JR内房線,五井,銀座一丁目,1,68
JR内房線,姉ケ崎,銀座一丁目,1,73
JR内房線,袖ケ浦,銀座一丁目,1,82
JR内房線,巌根,銀座一丁目,1,85
JR内房線,木更津,銀座一丁目,1,89
JR内房線,君津,銀座一丁目,1,96
JR内房線,青堀,銀座一丁目,1,101
JR内房線,大貫,銀座一丁目,1,106
JR内房線,佐貫町,銀座一丁目,1,110
JR内房線,上総湊,銀座一丁目,1,115
JR内房線,竹岡,銀座一丁目,2,128
JR内房線,浜金谷,銀座一丁目,2,133
JR内房線,安房勝山,銀座一丁目,2,141
JR内房線,岩井,銀座一丁目,2,144
JR内房線,富浦,銀座一丁目,3,465
JR内房線,那古船形,銀座一丁目,2,153
JR内房線,館山,銀座一丁目,2,158
JR内房線,九重,銀座一丁目,2,164
JR内房線,千倉,銀座一丁目,2,170
JR内房線,江見,銀座一丁目,3,463
JR内房線,太海,銀座一丁目,3,469
JR南武線,立川,銀座一丁目,1,63
JR南武線,西国立,銀座一丁目,2,72
JR南武線,矢川,銀座一丁目,2,74
JR南武線,谷保,銀座一丁目,2,76
JR南武線,西府,銀座一丁目,2,73
JR南武線,分倍河原,銀座一丁目,1,75
JR南武線,府中本町,銀座一丁目,1,87
JR南武線,南多摩,銀座一丁目,2,66
JR南武線,稲城長沼,銀座一丁目,2,65
JR南武線,矢野口,銀座一丁目,2,61
JR南武線,稲田堤,銀座一丁目,1,72
JR南武線,中野島,銀座一丁目,2,58
JR南武線,登戸,銀座一丁目,1,45
JR南武線,宿河原,銀座一丁目,2,53
JR南武線,久地,銀座一丁目,2,51
JR南武線,津田山,銀座一丁目,2,49
JR南武線,武蔵溝ノ口,銀座一丁目,1,47
JR南武線,武蔵新城,銀座一丁目,2,43
JR南武線,武蔵中原,銀座一丁目,2,41
JR南武線,武蔵小杉,銀座一丁目,1,28
JR南武線,向河原,銀座一丁目,2,38
JR南武線,平間,銀座一丁目,2,40
JR南武線,鹿島田,銀座一丁目,1,40
JR南武線,矢向,銀座一丁目,2,38
JR南武線,尻手,銀座一丁目,2,36
JR南武線,川崎,銀座一丁目,1,30
JR埼京線,北与野,銀座一丁目,1,65
JR埼京線,与野本町,銀座一丁目,1,63
JR埼京線,南与野,銀座一丁目,1,61
JR埼京線,中浦和,銀座一丁目,1,59
JR埼京線,武蔵浦和,銀座一丁目,1,49
JR埼京線,北戸田,銀座一丁目,1,55
JR埼京線,戸田公園,銀座一丁目,1,47
JR埼京線,浮間舟渡,銀座一丁目,1,44
JR埼京線,北赤羽,銀座一丁目,1,42
JR埼京線,赤羽,銀座一丁目,1,36
JR埼京線,十条,銀座一丁目,1,36
JR埼京線,板橋,銀座一丁目,1,33
JR埼京線,池袋,銀座一丁目,0,25
JR埼京線,新宿,銀座一丁目,0,29
JR埼京線,渋谷,銀座一丁目,0,24
JR埼京線,恵比寿,銀座一丁目,0,24
JR埼京線,大崎,銀座一丁目,1,24
JR埼京線,西大井,銀座一丁目,1,23
JR埼京線,武蔵小杉,銀座一丁目,1,28
JR埼京線,羽沢横浜国大,銀座一丁目,1,59
JR外房線,千葉,銀座一丁目,1,58
JR外房線,本千葉,銀座一丁目,1,62
JR外房線,蘇我,銀座一丁目,1,55
JR外房線,鎌取,銀座一丁目,1,70
JR外房線,誉田,銀座一丁目,1,69
JR外房線,土気,銀座一丁目,1,79
JR外房線,大網,銀座一丁目,1,84
JR外房線,永田,銀座一丁目,0,7
JR外房線,本納,銀座一丁目,1,94
JR外房線,新茂原,銀座一丁目,1,98
JR外房線,茂原,銀座一丁目,1,93
JR外房線,八積,銀座一丁目,1,105
JR外房線,上総一ノ宮,銀座一丁目,1,101
JR外房線,東浪見,銀座一丁目,2,114
JR外房線,太東,銀座一丁目,2,118
JR外房線,長者町,銀座一丁目,2,121
JR外房線,三門,銀座一丁目,2,124
JR外房線,浪花,銀座一丁目,2,134
JR外房線,御宿,銀座一丁目,1,115
JR外房線,勝浦,銀座一丁目,1,121
JR外房線,鵜原,銀座一丁目,2,149
JR外房線,上総興津,銀座一丁目,2,154
JR外房線,安房小湊,銀座一丁目,2,158
JR外房線,安房天津,銀座一丁目,2,162
JR宇都宮線,矢板,銀座一丁目,2,124
JR宇都宮線,片岡,銀座一丁目,2,118
JR宇都宮線,蒲須坂,銀座一丁目,2,114
JR宇都宮線,氏家,銀座一丁目,2,109
JR宇都宮線,宝積寺,銀座一丁目,2,104
JR宇都宮線,宇都宮,銀座一丁目,1,83
JR宇都宮線,雀宮,銀座一丁目,1,138
JR宇都宮線,石橋,銀座一丁目,3,232
JR宇都宮線,自治医大,銀座一丁目,1,128
JR宇都宮線,小金井,銀座一丁目,1,124
JR宇都宮線,小山,銀座一丁目,1,72
JR宇都宮線,間々田,銀座一丁目,1,109
JR宇都宮線,野木,銀座一丁目,1,105
JR宇都宮線,古河,銀座一丁目,1,101
JR宇都宮線,栗橋,銀座一丁目,1,94
JR宇都宮線,東鷲宮,銀座一丁目,1,80
JR宇都宮線,久喜,銀座一丁目,1,84
JR宇都宮線,新白岡,銀座一丁目,1,81
JR宇都宮線,白岡,銀座一丁目,1,70
JR宇都宮線,蓮田,銀座一丁目,1,65
JR宇都宮線,東大宮,銀座一丁目,1,61
JR宇都宮線,土呂,銀座一丁目,1,58
JR宇都宮線,さいたま新都心,銀座一丁目,1,50
JR宇都宮線,浦和,銀座一丁目,1,45
JR宇都宮線,赤羽,銀座一丁目,1,36
JR宇都宮線,尾久,銀座一丁目,1,31
JR宇都宮線,上野,銀座一丁目,0,20
JR山手線,大崎,銀座一丁目,1,24
JR山手線,五反田,銀座一丁目,1,26
JR山手線,目黒,銀座一丁目,1,25
JR山手線,恵比寿,銀座一丁目,0,24
JR山手線,渋谷,銀座一丁目,0,24
JR山手線,原宿,銀座一丁目,1,28
JR山手線,代々木,銀座一丁目,1,25
JR山手線,新宿,銀座一丁目,0,29
JR山手線,新大久保,銀座一丁目,1,37
JR山手線,高田馬場,銀座一丁目,1,30
JR山手線,目白,銀座一丁目,1,35
JR山手線,池袋,銀座一丁目,0,25
JR山手線,大塚,銀座一丁目,1,33
JR山手線,巣鴨,銀座一丁目,1,26
JR山手線,駒込,銀座一丁目,1,27
JR山手線,田端,銀座一丁目,1,27
JR山手線,西日暮里,銀座一丁目,1,26
JR山手線,日暮里,銀座一丁目,1,24
JR山手線,鶯谷,銀座一丁目,1,22
JR山手線,上野,銀座一丁目,0,20
JR山手線,御徒町,銀座一丁目,0,24
JR山手線,秋葉原,銀座一丁目,0,22
JR山手線,神田,銀座一丁目,0,14
JR山手線,東京,銀座一丁目,0,9
JR山手線,有楽町,銀座一丁目,0,1
JR山手線,新橋,銀座一丁目,0,8
JR山手線,浜松町,銀座一丁目,1,14
JR山手線,田町,銀座一丁目,1,16
JR山手線,高輪ゲートウェイ,銀座一丁目,1,19
JR山手線,品川,銀座一丁目,1,18
JR川越線,日進,銀座一丁目,5,740
JR川越線,西大宮,銀座一丁目,1,65
JR川越線,指扇,銀座一丁目,1,68
JR川越線,南古谷,銀座一丁目,1,73
JR川越線,川越,銀座一丁目,0,78
JR川越線,西川越,銀座一丁目,1,93
JR川越線,的場,銀座一丁目,1,96
JR川越線,笠幡,銀座一丁目,1,100
JR川越線,武蔵高萩,銀座一丁目,1,104
JR川越線,高麗川,銀座一丁目,1,108
JR常磐線,大津港,銀座一丁目,2,172
