line,from,to,trans,min
JR南武線,分倍河原,国会議事堂前,1,58
JR南武線,府中本町,国会議事堂前,1,56
JR南武線,南多摩,国会議事堂前,1,53
JR南武線,稲城長沼,国会議事堂前,1,48
JR南武線,矢野口,国会議事堂前,1,46
JR南武線,稲田堤,国会議事堂前,1,43
JR南武線,中野島,国会議事堂前,1,41
JR南武線,登戸,国会議事堂前,0,30
JR南武線,宿河原,国会議事堂前,1,37
JR南武線,久地,国会議事堂前,1,39
JR南武線,津田山,国会議事堂前,1,41
JR南武線,武蔵溝ノ口,国会議事堂前,1,38
JR南武線,武蔵新城,国会議事堂前,1,44
JR南武線,武蔵中原,国会議事堂前,1,42
JR南武線,武蔵小杉,国会議事堂前,0,33
JR南武線,向河原,国会議事堂前,1,39
JR南武線,平間,国会議事堂前,1,41
JR南武線,鹿島田,国会議事堂前,1,43
JR南武線,矢向,国会議事堂前,1,46
JR南武線,尻手,国会議事堂前,1,48
JR南武線,川崎,国会議事堂前,1,34
JR埼京線,北与野,国会議事堂前,1,64
JR埼京線,与野本町,国会議事堂前,1,62
JR埼京線,南与野,国会議事堂前,1,60
JR埼京線,中浦和,国会議事堂前,1,58
JR埼京線,武蔵浦和,国会議事堂前,1,46
JR埼京線,北戸田,国会議事堂前,1,55
JR埼京線,戸田公園,国会議事堂前,1,47
JR埼京線,浮間舟渡,国会議事堂前,1,44
JR埼京線,北赤羽,国会議事堂前,1,42
JR埼京線,赤羽,国会議事堂前,0,53
JR埼京線,十条,国会議事堂前,1,36
JR埼京線,板橋,国会議事堂前,1,33
JR埼京線,池袋,国会議事堂前,0,25
JR埼京線,新宿,国会議事堂前,0,17
JR埼京線,渋谷,国会議事堂前,0,19
JR埼京線,恵比寿,国会議事堂前,1,18
JR埼京線,大崎,国会議事堂前,1,26
JR埼京線,西大井,国会議事堂前,1,27
JR埼京線,武蔵小杉,国会議事堂前,0,33
JR埼京線,羽沢横浜国大,国会議事堂前,0,52
JR外房線,千葉,国会議事堂前,1,57
JR外房線,本千葉,国会議事堂前,1,59
JR外房線,蘇我,国会議事堂前,1,62
JR外房線,鎌取,国会議事堂前,1,67
JR外房線,誉田,国会議事堂前,1,71
JR外房線,土気,国会議事堂前,1,73
JR外房線,大網,国会議事堂前,1,78
JR外房線,永田,国会議事堂前,0,7
JR外房線,本納,国会議事堂前,1,109
