line,from,to,trans,min
JR京葉線,新木場,八丁堀,0,8
JR京葉線,葛西臨海公園,八丁堀,0,11
JR京葉線,舞浜,八丁堀,0,14
JR京葉線,新浦安,八丁堀,0,18
JR京葉線,市川塩浜,八丁堀,0,21
JR京葉線,二俣新町,八丁堀,0,25
JR京葉線,南船橋,八丁堀,0,27
JR京葉線,新習志野,八丁堀,0,31
JR京葉線,海浜幕張,八丁堀,0,32
JR京葉線,検見川浜,八丁堀,0,35
JR京葉線,稲毛海岸,八丁堀,0,37
JR京葉線,千葉みなと,八丁堀,0,41
JR京葉線,蘇我,八丁堀,0,52
JR八高線,八王子,八丁堀,1,81
JR八高線,北八王子,八丁堀,2,90
JR八高線,小宮,八丁堀,2,94
JR八高線,拝島,八丁堀,1,84
JR八高線,東福生,八丁堀,2,93
JR八高線,箱根ケ崎,八丁堀,2,98
JR八高線,金子,八丁堀,2,103
JR八高線,東飯能,八丁堀,2,109
JR八高線,高麗川,八丁堀,2,115
JR八高線,毛呂,八丁堀,3,132
JR八高線,越生,八丁堀,2,122
JR八高線,明覚,八丁堀,2,159
JR八高線,小川町,八丁堀,1,18
JR八高線,竹沢,八丁堀,2,135
JR八高線,折原,八丁堀,2,129
JR八高線,寄居,八丁堀,2,108
JR八高線,用土,八丁堀,2,118
JR八高線,児玉,八丁堀,2,109
JR八高線,丹荘,八丁堀,2,104
JR八高線,群馬藤岡,八丁堀,2,95
JR八高線,北藤岡,八丁堀,2,90
JR八高線,倉賀野,八丁堀,1,134
JR八高線,高崎,八丁堀,1,70
JR内房線,千葉,八丁堀,1,57
JR内房線,本千葉,八丁堀,1,61
JR内房線,蘇我,八丁堀,0,52
JR内房線,浜野,八丁堀,0,52
JR内房線,八幡宿,八丁堀,0,54
JR内房線,五井,八丁堀,0,58
JR内房線,姉ケ崎,八丁堀,0,63
JR内房線,袖ケ浦,八丁堀,0,72
JR内房線,巌根,八丁堀,0,75
JR内房線,木更津,八丁堀,0,79
JR内房線,君津,八丁堀,0,87
JR内房線,青堀,八丁堀,0,91
JR内房線,大貫,八丁堀,0,96
JR内房線,佐貫町,八丁堀,0,100
JR内房線,上総湊,八丁堀,0,105
JR内房線,竹岡,八丁堀,1,133
JR内房線,浜金谷,八丁堀,1,138
JR内房線,安房勝山,八丁堀,1,146
JR内房線,岩井,八丁堀,1,149
JR内房線,富浦,八丁堀,3,456
JR内房線,那古船形,八丁堀,1,158
JR内房線,館山,八丁堀,1,163
JR内房線,九重,八丁堀,1,169
JR内房線,千倉,八丁堀,1,175
JR内房線,江見,八丁堀,2,177
JR内房線,太海,八丁堀,2,195
JR南武線,立川,八丁堀,1,70
JR南武線,西国立,八丁堀,2,76
JR南武線,矢川,八丁堀,2,80
JR南武線,谷保,八丁堀,2,77
JR南武線,西府,八丁堀,2,75
JR南武線,分倍河原,八丁堀,2,73
JR南武線,府中本町,八丁堀,2,71
JR南武線,南多摩,八丁堀,2,68
JR南武線,稲城長沼,八丁堀,2,64
JR南武線,矢野口,八丁堀,2,63
JR南武線,稲田堤,八丁堀,1,78
JR南武線,中野島,八丁堀,2,57
JR南武線,登戸,八丁堀,1,47
JR南武線,宿河原,八丁堀,2,55
JR南武線,久地,八丁堀,2,63
JR南武線,津田山,八丁堀,2,61
JR南武線,武蔵溝ノ口,八丁堀,1,59
JR南武線,武蔵新城,八丁堀,2,56
JR南武線,武蔵中原,八丁堀,2,53
JR南武線,武蔵小杉,八丁堀,1,40
JR南武線,向河原,八丁堀,2,50
JR南武線,平間,八丁堀,2,48
JR南武線,鹿島田,八丁堀,1,55
JR南武線,矢向,八丁堀,2,43
JR南武線,尻手,八丁堀,2,41
JR南武線,川崎,八丁堀,1,34
JR埼京線,北与野,八丁堀,1,78
JR埼京線,与野本町,八丁堀,1,76
JR埼京線,南与野,八丁堀,1,74
JR埼京線,中浦和,八丁堀,1,72
JR埼京線,武蔵浦和,八丁堀,0,85
JR埼京線,北戸田,八丁堀,1,98
JR埼京線,戸田公園,八丁堀,1,102
JR埼京線,浮間舟渡,八丁堀,1,105
JR埼京線,北赤羽,八丁堀,1,107
JR埼京線,赤羽,八丁堀,1,33
JR埼京線,十条,八丁堀,1,49
JR埼京線,板橋,八丁堀,1,41
JR埼京線,池袋,八丁堀,1,32
JR埼京線,新宿,八丁堀,1,28
JR埼京線,渋谷,八丁堀,1,27
JR埼京線,恵比寿,八丁堀,0,24
JR埼京線,大崎,八丁堀,1,31
JR埼京線,西大井,八丁堀,1,34
JR埼京線,武蔵小杉,八丁堀,1,40
JR埼京線,羽沢横浜国大,八丁堀,1,61
JR外房線,千葉,八丁堀,1,57
JR外房線,本千葉,八丁堀,1,61
JR外房線,蘇我,八丁堀,0,52
JR外房線,鎌取,八丁堀,0,57
JR外房線,誉田,八丁堀,0,62
JR外房線,土気,八丁堀,0,73
JR外房線,大網,八丁堀,0,78
JR外房線,永田,八丁堀,1,20
JR外房線,本納,八丁堀,0,87
JR外房線,新茂原,八丁堀,0,91
JR外房線,茂原,八丁堀,0,94
JR外房線,八積,八丁堀,0,98
JR外房線,上総一ノ宮,八丁堀,0,103
JR外房線,東浪見,八丁堀,1,109
JR外房線,太東,八丁堀,1,113
JR外房線,長者町,八丁堀,1,116
JR外房線,三門,八丁堀,1,118
JR外房線,浪花,八丁堀,1,127
JR外房線,御宿,八丁堀,1,100
JR外房線,勝浦,八丁堀,1,106
JR外房線,鵜原,八丁堀,1,136
JR外房線,上総興津,八丁堀,1,140
JR外房線,安房小湊,八丁堀,1,150
JR外房線,安房天津,八丁堀,1,161
JR宇都宮線,矢板,八丁堀,2,119
JR宇都宮線,片岡,八丁堀,2,113
JR宇都宮線,蒲須坂,八丁堀,2,109
JR宇都宮線,氏家,八丁堀,2,104
JR宇都宮線,宝積寺,八丁堀,2,99
JR宇都宮線,宇都宮,八丁堀,1,76
JR宇都宮線,雀宮,八丁堀,1,129
JR宇都宮線,石橋,八丁堀,3,223
JR宇都宮線,自治医大,八丁堀,1,118
JR宇都宮線,小金井,八丁堀,1,117
JR宇都宮線,小山,八丁堀,1,65
JR宇都宮線,間々田,八丁堀,1,102
JR宇都宮線,野木,八丁堀,1,98
JR宇都宮線,古河,八丁堀,1,91
JR宇都宮線,栗橋,八丁堀,1,84
JR宇都宮線,東鷲宮,八丁堀,1,78
JR宇都宮線,久喜,八丁堀,1,75
JR宇都宮線,新白岡,八丁堀,1,72
JR宇都宮線,白岡,八丁堀,1,68
JR宇都宮線,蓮田,八丁堀,1,63
JR宇都宮線,東大宮,八丁堀,1,59
JR宇都宮線,土呂,八丁堀,1,56
JR宇都宮線,さいたま新都心,八丁堀,1,46
JR宇都宮線,浦和,八丁堀,1,42
JR宇都宮線,赤羽,八丁堀,1,33
JR宇都宮線,尾久,八丁堀,1,27
JR宇都宮線,上野,八丁堀,0,13
JR山手線,大崎,八丁堀,1,31
JR山手線,五反田,八丁堀,1,21
JR山手線,目黒,八丁堀,1,30
JR山手線,恵比寿,八丁堀,0,24
JR山手線,渋谷,八丁堀,1,27
JR山手線,原宿,八丁堀,1,30
JR山手線,代々木,八丁堀,1,32
JR山手線,新宿,八丁堀,1,28
JR山手線,新大久保,八丁堀,1,44
JR山手線,高田馬場,八丁堀,1,24
JR山手線,目白,八丁堀,1,40
JR山手線,池袋,八丁堀,1,32
JR山手線,大塚,八丁堀,1,35
JR山手線,巣鴨,八丁堀,1,28
JR山手線,駒込,八丁堀,1,31
JR山手線,田端,八丁堀,1,28
JR山手線,西日暮里,八丁堀,1,26
JR山手線,日暮里,八丁堀,1,24
JR山手線,鶯谷,八丁堀,1,22
JR山手線,上野,八丁堀,0,13
JR山手線,御徒町,八丁堀,0,16
JR山手線,秋葉原,八丁堀,0,8
JR山手線,神田,八丁堀,1,16
JR山手線,東京,八丁堀,0,2
JR山手線,有楽町,八丁堀,0,14
JR山手線,新橋,八丁堀,1,8
JR山手線,浜松町,八丁堀,1,21
JR山手線,田町,八丁堀,1,23
JR山手線,高輪ゲートウェイ,八丁堀,1,25
JR山手線,品川,八丁堀,1,20
JR川越線,日進,八丁堀,4,798
JR川越線,西大宮,八丁堀,1,81
JR川越線,指扇,八丁堀,1,83
JR川越線,南古谷,八丁堀,1,89
JR川越線,川越,八丁堀,1,89
JR川越線,西川越,八丁堀,2,100
JR川越線,的場,八丁堀,2,103
JR川越線,笠幡,八丁堀,2,107
JR川越線,武蔵高萩,八丁堀,2,111
JR川越線,高麗川,八丁堀,2,115
JR常磐線,大津港,八丁堀,2,170
JR常磐線,磯原,八丁堀,1,155
JR常磐線,南中郷,八丁堀,2,160
JR常磐線,高萩,八丁堀,1,149
JR常磐線,十王,八丁堀,2,151
JR常磐線,小木津,八丁堀,2,147
JR常磐線,日立,八丁堀,1,138
JR常磐線,常陸多賀,八丁堀,1,134
JR常磐線,大甕,八丁堀,1,136
JR常磐線,東海,八丁堀,2,95
JR常磐線,佐和,八丁堀,2,137
JR常磐線,勝田,八丁堀,1,120
JR常磐線,水戸,八丁堀,1,114
JR常磐線,赤塚,八丁堀,1,55
JR常磐線,内原,八丁堀,1,139
JR常磐線,友部,八丁堀,1,105
JR常磐線,岩間,八丁堀,1,127
JR常磐線,羽鳥,八丁堀,1,123
JR常磐線,石岡,八丁堀,1,118
JR常磐線,神立,八丁堀,2,94
JR常磐線,土浦,八丁堀,1,84
JR常磐線,荒川沖,八丁堀,1,82
