line,from,to,trans,min
JR京葉線,蘇我,大塚,1,78
JR八高線,八王子,大塚,1,57
JR八高線,北八王子,大塚,2,67
JR八高線,小宮,大塚,2,73
JR八高線,拝島,大塚,1,59
JR八高線,東福生,大塚,2,79
JR八高線,箱根ケ崎,大塚,2,83
JR八高線,金子,大塚,2,78
JR八高線,東飯能,大塚,2,69
JR八高線,高麗川,大塚,2,64
JR八高線,毛呂,大塚,3,80
JR八高線,越生,大塚,2,72
JR八高線,明覚,大塚,2,108
JR八高線,小川町,大塚,1,26
JR八高線,竹沢,大塚,2,107
JR八高線,折原,大塚,2,112
JR八高線,寄居,大塚,2,105
JR八高線,用土,大塚,2,117
JR八高線,児玉,大塚,2,108
JR八高線,丹荘,大塚,2,103
JR八高線,群馬藤岡,大塚,2,94
JR八高線,北藤岡,大塚,2,89
JR八高線,倉賀野,大塚,1,132
JR八高線,高崎,大塚,1,69
JR内房線,千葉,大塚,1,74
JR内房線,本千葉,大塚,1,80
JR内房線,蘇我,大塚,1,78
JR内房線,浜野,大塚,1,91
JR内房線,八幡宿,大塚,1,93
JR内房線,五井,大塚,1,88
JR内房線,姉ケ崎,大塚,1,94
JR内房線,袖ケ浦,大塚,1,111
JR内房線,巌根,大塚,1,114
JR内房線,木更津,大塚,1,105
JR内房線,君津,大塚,1,125
JR内房線,青堀,大塚,2,120
JR内房線,大貫,大塚,2,125
JR内房線,佐貫町,大塚,2,129
JR内房線,上総湊,大塚,2,134
JR内房線,竹岡,大塚,2,140
JR内房線,浜金谷,大塚,2,145
JR内房線,安房勝山,大塚,2,153
JR内房線,岩井,大塚,2,156
JR内房線,富浦,大塚,3,454
JR内房線,那古船形,大塚,2,165
JR内房線,館山,大塚,2,170
JR内房線,九重,大塚,2,176
JR内房線,千倉,大塚,2,182
JR内房線,江見,大塚,3,459
JR内房線,太海,大塚,3,465
JR南武線,立川,大塚,1,48
JR南武線,西国立,大塚,2,53
JR南武線,矢川,大塚,2,55
JR南武線,谷保,大塚,2,58
JR南武線,西府,大塚,2,59
JR南武線,分倍河原,大塚,1,54
JR南武線,府中本町,大塚,1,148
JR南武線,南多摩,大塚,2,59
JR南武線,稲城長沼,大塚,2,54
JR南武線,矢野口,大塚,2,52
JR南武線,稲田堤,大塚,1,61
JR南武線,中野島,大塚,2,47
JR南武線,登戸,大塚,1,37
JR南武線,宿河原,大塚,2,48
JR南武線,久地,大塚,2,50
JR南武線,津田山,大塚,2,52
JR南武線,武蔵溝ノ口,大塚,1,51
JR南武線,武蔵新城,大塚,2,50
JR南武線,武蔵中原,大塚,2,48
JR南武線,武蔵小杉,大塚,1,35
JR南武線,向河原,大塚,2,45
JR南武線,平間,大塚,2,47
JR南武線,鹿島田,大塚,1,47
JR南武線,矢向,大塚,2,51
JR南武線,尻手,大塚,2,50
JR南武線,川崎,大塚,1,45
JR埼京線,北与野,大塚,1,45
JR埼京線,与野本町,大塚,1,43
JR埼京線,南与野,大塚,1,41
JR埼京線,中浦和,大塚,1,39
JR埼京線,武蔵浦和,大塚,1,27
JR埼京線,北戸田,大塚,1,29
JR埼京線,戸田公園,大塚,1,24
JR埼京線,浮間舟渡,大塚,1,21
JR埼京線,北赤羽,大塚,1,19
JR埼京線,赤羽,大塚,1,17
JR埼京線,十条,大塚,1,13
JR埼京線,板橋,大塚,1,11
JR埼京線,池袋,大塚,0,3
JR埼京線,新宿,大塚,0,11
JR埼京線,渋谷,大塚,0,18
JR埼京線,恵比寿,大塚,0,21
JR埼京線,大崎,大塚,0,28
JR埼京線,西大井,大塚,1,30
JR埼京線,武蔵小杉,大塚,1,35
JR埼京線,羽沢横浜国大,大塚,1,56
JR外房線,千葉,大塚,1,74
JR外房線,本千葉,大塚,1,80
JR外房線,蘇我,大塚,1,78
JR外房線,鎌取,大塚,1,89
JR外房線,誉田,大塚,1,93
JR外房線,土気,大塚,1,88
JR外房線,大網,大塚,1,93
JR外房線,永田,大塚,1,25
JR外房線,本納,大塚,1,106
JR外房線,新茂原,大塚,1,109
JR外房線,茂原,大塚,1,101
JR外房線,八積,大塚,1,117
JR外房線,上総一ノ宮,大塚,1,108
JR外房線,東浪見,大塚,2,130
JR外房線,太東,大塚,2,134
JR外房線,長者町,大塚,2,135
JR外房線,三門,大塚,2,138
JR外房線,浪花,大塚,2,148
JR外房線,御宿,大塚,1,127
JR外房線,勝浦,大塚,1,133
JR外房線,鵜原,大塚,2,163
JR外房線,上総興津,大塚,2,168
JR外房線,安房小湊,大塚,2,177
JR外房線,安房天津,大塚,2,182
JR宇都宮線,矢板,大塚,2,116
